"","V8517","V7101","V7221"
"27583",0,0,0
"27584",0,0,1
"27585",0,0,0
"27586",0,0,1
"27587",0,0,1
"27588",0,0,0
"27589",0,1,1
"27590",0,0,0
"27591",0,0,0
"27592",0,0,1
"27593",0,0,1
"27594",0,0,0
"27595",1,0,1
"27596",1,0,1
"27597",0,0,0
"27598",0,1,1
"27599",0,0,0
"27600",0,1,0
"27601",0,1,0
"27602",0,0,1
"27603",0,0,1
"27604",0,0,1
"27605",0,0,1
"27606",0,0,0
"27607",0,0,0
"27608",0,1,0
"27609",1,0,1
"27610",0,0,1
"27611",0,0,1
"27612",0,0,1
"27613",0,1,0
"27614",0,1,0
"27615",0,0,0
"27616",0,0,1
"27617",0,1,0
"27618",1,1,0
"27619",1,1,0
"27620",0,1,0
"27621",1,0,1
"27622",0,1,0
"27623",0,0,0
"27624",0,0,1
"27625",0,0,1
"27626",0,1,0
"27627",1,1,0
"27628",0,0,1
"27629",0,0,1
"27630",0,0,1
"27631",0,0,1
"27632",0,0,1
"27633",0,0,0
"27634",0,0,1
"27635",0,0,0
"27636",0,0,0
"27637",0,0,1
"27638",0,0,1
"27639",0,0,1
"27640",1,0,1
"27641",0,1,0
"27642",0,0,1
"27643",1,0,0
"27644",0,1,0
"27645",1,0,0
"27646",1,0,0
"27647",1,0,0
"27648",0,0,1
"27649",1,1,1
"27650",0,0,0
"27651",0,0,0
"27652",0,0,1
"27653",0,0,1
"27654",0,0,1
"27655",0,0,1
"27656",0,0,1
"27657",0,0,1
"27658",0,0,1
"27659",0,0,1
"27660",0,0,1
"27661",1,0,0
"27662",1,1,0
"27663",1,1,0
"27664",1,1,0
"27665",0,0,1
"27666",0,0,1
"27667",0,0,1
"27668",1,0,0
"27669",0,0,1
"27670",1,1,1
"27671",0,0,1
"27672",1,0,0
"27673",0,0,1
"27674",0,0,1
"27675",0,0,0
"27676",0,0,0
"27677",0,0,1
"27678",1,1,0
"27679",0,0,1
"27680",1,0,0
"27681",0,0,0
"27682",0,0,0
"27683",0,0,0
"27684",0,0,1
"27685",1,1,1
"27686",0,0,1
"27687",0,0,1
"27688",0,1,0
"27689",0,0,0
"27690",0,0,1
"27691",0,0,0
"27692",0,0,1
"27693",1,0,1
"27694",0,0,1
"27695",0,0,0
"27696",1,0,0
"27697",0,0,1
"27698",0,0,1
"27699",0,1,0
"27700",0,0,0
"27701",0,0,1
"27702",0,0,1
"27703",0,0,1
"27704",0,0,1
"27705",0,1,0
"27706",0,0,0
"27707",1,0,1
"27708",0,0,0
"27709",0,0,0
"27710",0,0,0
"27711",0,0,1
"27712",0,0,0
"27713",0,1,0
"27714",0,1,1
"27715",0,0,1
"27716",0,0,1
"27717",0,0,0
"27718",0,0,1
"27719",0,0,0
"27720",0,0,1
"27721",0,0,1
"27722",0,0,1
"27723",0,0,1
"27724",0,0,1
"27725",1,0,0
"27726",0,0,0
"27727",0,0,1
"27728",0,0,0
"27729",0,0,1
"27730",1,0,1
"27731",0,1,0
"27732",0,0,0
"27733",0,0,0
"27734",0,0,1
"27735",0,0,1
"27736",0,1,0
"27737",0,0,1
"27738",1,1,1
"27739",0,0,0
"27740",0,0,1
"27741",0,1,0
"27742",0,0,1
"27743",0,0,0
"27744",0,1,0
"27745",0,1,0
"27746",0,0,1
"27747",0,0,1
"27748",0,0,1
"27749",0,0,1
"27750",0,1,0
"27751",0,0,1
"27752",0,0,1
"27753",0,0,1
"27754",1,0,0
"27755",1,1,1
"27756",0,0,0
"27757",0,0,0
"27758",0,0,1
"27759",0,0,1
"27760",0,0,1
"27761",1,1,0
"27762",1,0,0
"27763",0,0,1
"27764",0,1,0
"27765",0,0,1
"27766",0,0,1
"27767",1,0,1
"27768",0,0,1
"27769",0,0,0
"27770",0,0,0
"27771",0,1,1
"27772",1,0,1
"27773",0,0,1
"27774",0,0,1
"27775",0,0,0
"27776",0,0,0
"27777",1,0,0
"27778",0,0,1
"27779",0,1,0
"27780",0,1,0
"27781",0,0,0
"27782",0,0,0
"27783",0,1,0
"27784",0,1,0
"27785",0,0,0
"27786",0,0,1
"27787",0,1,0
"27788",0,0,1
"27789",0,0,1
"27790",0,0,1
"27791",0,1,0
"27792",0,0,0
"27793",0,0,0
"27794",0,0,0
"27795",0,0,1
"27796",0,0,1
"27797",0,0,0
"27798",0,0,0
"27799",0,0,0
"27800",0,0,1
"27801",0,0,0
"27802",0,0,1
"27803",0,0,1
"27804",0,0,1
"27805",0,0,0
"27806",0,0,0
"27807",1,1,1
"27808",0,0,0
"27809",0,0,1
"27810",0,0,0
"27811",0,0,1
"27812",0,0,0
"27813",0,0,0
"27814",0,0,0
"27815",0,0,1
"27816",0,1,1
"27817",0,1,0
"27818",0,0,1
"27819",0,0,1
"27820",0,0,1
"27821",0,0,0
"27822",0,0,0
"27823",0,0,0
"27824",0,1,0
"27825",0,0,1
"27826",1,0,1
"27827",0,0,0
"27828",0,0,0
"27829",0,0,1
"27830",0,0,0
"27831",0,0,1
"27832",0,0,0
"27833",0,0,0
"27834",0,0,0
"27835",0,0,1
"27836",0,1,0
"27837",0,0,1
"27838",0,1,0
"27839",0,0,1
"27840",1,0,0
"27841",0,0,1
"27842",0,0,1
"27843",0,0,1
"27844",0,0,1
"27845",0,1,0
"27846",0,0,0
"27847",0,1,0
"27848",0,0,1
"27849",0,0,1
"27850",0,1,0
"27851",0,0,1
"27852",0,1,0
"27853",0,0,1
"27854",0,0,1
"27855",1,1,0
"27856",0,0,1
"27857",0,0,0
"27858",0,0,0
"27859",1,0,0
"27860",0,0,1
"27861",1,0,1
"27862",0,0,1
"27863",1,0,0
"27864",0,0,1
"27865",0,0,1
"27866",1,1,0
"27867",0,0,1
"27868",0,1,1
"27869",0,0,1
"27870",0,0,1
"27871",1,0,1
"27872",0,0,0
"27873",0,0,1
"27874",0,0,0
"27875",1,0,1
"27876",0,0,1
"27877",0,0,0
"27878",0,0,0
"27879",0,0,0
"27880",0,0,0
"27881",0,0,1
"27882",0,0,1
"27883",0,0,1
"27884",0,0,1
"27885",0,0,1
"27886",0,1,1
"27887",1,0,1
"27888",0,0,0
"27889",0,0,1
"27890",0,0,1
"27891",0,0,1
"27892",0,0,1
"27893",0,0,1
"27894",0,0,1
"27895",0,0,0
"27896",0,0,1
"27897",0,0,1
"27898",0,0,0
"27899",0,0,1
"27900",0,0,1
"27901",0,0,1
"27902",0,0,1
"27903",1,1,0
"27904",0,1,0
"27905",0,1,1
"27906",0,0,1
"27907",0,0,1
"27908",0,0,0
"27909",0,0,1
"27910",0,1,0
"27911",0,0,0
"27912",0,0,1
"27913",0,1,0
"27914",0,0,1
"27915",0,0,0
"27916",0,0,1
"27917",0,0,1
"27918",1,0,0
"27919",0,0,0
"27920",0,0,1
"27921",0,0,1
"27922",0,0,1
"27923",0,0,1
"27924",0,1,0
"27925",0,1,1
"27926",0,0,1
"27927",0,0,1
"27928",0,1,0
"27929",0,0,1
"27930",0,0,0
"27931",0,1,0
"27932",0,0,0
"27933",1,0,0
"27934",0,0,0
"27935",0,0,1
"27936",1,0,0
"27937",0,1,0
"27938",0,0,1
"27939",0,0,0
"27940",0,0,1
"27941",0,0,1
"27942",0,0,1
"27943",0,0,1
"27944",1,0,1
"27945",0,0,1
"27946",0,0,1
"27947",0,0,1
"27948",0,1,0
"27949",0,0,1
"27950",0,0,0
"27951",0,0,1
"27952",0,1,0
"27953",0,1,1
"27954",1,0,1
"27955",0,0,1
"27956",0,0,1
"27957",0,0,1
"27958",0,0,1
"27959",1,0,1
"27960",0,0,1
"27961",0,0,1
"27962",0,0,1
"27963",0,1,0
"27964",1,0,0
"27965",0,0,0
"27966",0,0,1
"27967",0,0,0
"27968",1,1,0
"27969",1,0,1
"27970",0,0,0
"27971",0,0,1
"27972",0,0,1
"27973",0,0,0
"27974",0,0,1
"27975",0,0,1
"27976",0,0,1
"27977",1,1,0
"27978",0,0,1
"27979",0,0,1
"27980",0,0,1
"27981",1,0,0
"27982",0,1,0
"27983",0,0,0
"27984",0,0,0
"27985",0,1,0
"27986",0,1,1
"27987",1,0,1
"27988",0,0,1
"27989",0,0,0
"27990",1,0,0
"27991",0,0,1
"27992",0,1,1
"27993",0,0,1
"27994",0,0,1
"27995",0,0,0
"27996",1,0,0
"27997",0,0,1
"27998",0,0,0
"27999",0,0,1
"28000",0,0,0
"28001",0,0,0
"28002",1,0,0
"28003",0,0,1
"28004",0,0,1
"28005",0,0,0
"28006",1,0,0
"28007",0,0,1
"28008",1,0,0
"28009",0,0,1
"28010",0,0,1
"28011",0,0,1
"28012",0,0,0
"28013",0,0,1
"28014",1,0,1
"28015",0,0,1
"28016",0,0,1
"28017",0,0,1
"28018",0,0,1
"28019",0,0,1
"28020",0,0,0
"28021",0,0,1
"28022",0,0,1
"28023",0,0,0
"28024",0,1,0
"28025",0,0,1
"28026",0,0,1
"28027",0,0,1
"28028",0,0,1
"28029",1,0,1
"28030",0,0,1
"28031",0,0,1
"28032",0,0,0
"28033",0,0,1
"28034",0,0,0
"28035",0,0,0
"28036",0,1,0
"28037",1,0,0
"28038",0,0,1
"28039",0,0,1
"28040",0,0,1
"28041",1,0,1
"28042",0,0,0
"28043",0,0,0
"28044",0,0,1
"28045",0,0,1
"28046",0,0,1
"28047",0,0,1
"28048",0,1,0
"28049",0,0,0
"28050",0,0,0
"28051",0,1,1
"28052",0,0,1
"28053",0,0,0
"28054",0,0,1
"28055",0,0,1
"28056",0,0,1
"28057",0,0,0
"28058",0,0,0
"28059",0,1,0
"28060",0,0,1
"28061",0,0,1
"28062",0,0,1
"28063",0,0,1
"28064",1,1,1
"28065",0,0,0
"28066",0,0,1
"28067",0,0,0
"28068",0,0,0
"28069",0,1,1
"28070",0,0,0
"28071",0,0,1
"28072",0,0,1
"28073",0,0,1
"28074",1,0,0
"28075",0,0,0
"28076",1,1,0
"28077",0,0,1
"28078",0,0,1
"28079",0,0,1
"28080",0,0,1
"28081",0,0,0
"28082",0,0,1
"28083",0,0,1
"28084",0,0,1
"28085",0,0,0
"28086",1,0,0
"28087",0,1,0
"28088",0,0,0
"28089",1,1,0
"28090",0,1,0
"28091",0,0,0
"28092",0,0,0
"28093",0,0,0
"28094",0,0,1
"28095",1,0,0
"28096",0,1,1
"28097",0,0,1
"28098",0,0,0
"28099",0,0,0
"28100",1,1,0
"28101",1,0,1
"28102",0,0,1
"28103",0,0,1
"28104",1,1,0
"28105",0,0,0
"28106",0,0,1
"28107",0,0,1
"28108",0,0,1
"28109",0,0,0
"28110",0,0,0
"28111",0,0,1
"28112",1,0,0
"28113",1,1,0
"28114",0,0,0
"28115",1,0,0
"28116",0,0,1
"28117",0,0,1
"28118",0,0,0
"28119",0,0,1
"28120",1,0,0
"28121",1,1,0
"28122",0,0,1
"28123",0,0,1
"28124",0,1,1
"28125",0,0,0
"28126",0,0,1
"28127",0,0,1
"28128",0,1,0
"28129",0,0,1
"28130",0,0,1
"28131",0,0,0
"28132",0,0,1
"28133",1,1,0
"28134",0,0,0
"28135",0,0,1
"28136",0,1,1
"28137",1,0,0
"28138",0,0,0
"28139",1,0,1
"28140",1,0,1
"28141",1,0,0
"28142",0,0,1
"28143",0,0,1
"28144",0,0,0
"28145",0,0,0
"28146",0,0,0
"28147",0,1,1
"28148",0,0,0
"28149",0,0,0
"28150",0,0,0
"28151",1,1,0
"28152",0,0,0
"28153",0,0,1
"28154",0,1,0
"28155",0,1,0
"28156",1,1,0
"28157",0,0,1
"28158",0,0,1
"28159",0,0,1
"28160",0,0,0
"28161",1,0,0
"28162",0,0,1
"28163",0,1,0
"28164",0,0,0
"28165",0,0,1
"28166",0,0,0
"28167",0,1,1
"28168",0,0,1
"28169",0,0,1
"28170",0,0,0
"28171",1,0,1
"28172",1,0,0
"28173",0,0,0
"28174",0,0,1
"28175",0,0,1
"28176",1,0,1
"28177",0,0,0
"28178",0,0,1
"28179",1,0,1
"28180",0,0,1
"28181",0,1,1
"28182",0,0,0
"28183",1,0,0
"28184",0,0,1
"28185",0,0,0
"28186",0,0,0
"28187",0,0,1
"28188",1,0,0
"28189",0,0,1
"28190",0,0,1
"28191",0,0,0
"28192",0,0,1
"28193",0,0,0
"28194",1,0,0
"28195",0,0,0
"28196",0,1,0
"28197",0,0,0
"28198",0,0,0
"28199",0,1,0
"28200",1,0,1
"28201",0,1,0
"28202",0,0,1
"28203",0,0,0
"28204",0,0,1
"28205",0,0,1
"28206",0,0,1
"28207",0,0,1
"28208",0,0,1
"28209",0,0,1
"28210",1,0,0
"28211",0,0,0
"28212",0,0,1
"28213",0,1,1
"28214",0,0,1
"28215",0,0,0
"28216",0,0,1
"28217",0,0,0
"28218",0,0,1
"28219",0,0,0
"28220",0,0,1
"28221",0,1,0
"28222",0,1,0
"28223",0,0,1
"28224",0,0,0
"28225",0,0,1
"28226",0,0,1
"28227",0,0,1
"28228",0,0,1
"28229",0,0,1
"28230",0,0,0
"28231",0,0,1
"28232",1,0,1
"28233",0,0,0
"28234",0,0,1
"28235",0,1,0
"28236",0,0,1
"28237",1,1,0
"28238",0,0,1
"28239",0,0,0
"28240",0,0,1
"28241",0,0,1
"28242",1,1,1
"28243",0,0,1
"28244",0,0,0
"28245",0,0,0
"28246",0,0,0
"28247",0,0,1
"28248",0,0,1
"28249",1,1,0
"28250",0,0,1
"28251",0,0,1
"28252",0,0,1
"28253",0,0,1
"28254",1,0,1
"28255",0,0,1
"28256",0,1,0
"28257",0,0,0
"28258",0,0,1
"28259",0,0,1
"28260",0,0,1
"28261",0,0,1
"28262",0,0,1
"28263",0,0,0
"28264",0,0,1
"28265",0,0,1
"28266",0,0,1
"28267",0,0,1
"28268",1,0,0
"28269",0,0,1
"28270",0,0,1
"28271",0,0,1
"28272",0,0,1
"28273",0,0,0
"28274",1,1,0
"28275",0,0,0
"28276",0,0,1
"28277",0,0,1
"28278",0,1,0
"28279",1,0,1
"28280",1,1,0
"28281",0,1,0
"28282",0,1,0
"28283",0,0,1
"28284",0,1,0
"28285",0,0,1
"28286",0,0,0
"28287",0,0,1
"28288",0,0,1
"28289",0,0,0
"28290",0,0,1
"28291",0,0,1
"28292",0,0,1
"28293",0,0,0
"28294",0,0,1
"28295",0,0,0
"28296",1,0,0
"28297",0,0,1
"28298",0,0,0
"28299",0,0,1
"28300",0,0,1
"28301",0,1,1
"28302",0,0,0
"28303",0,1,1
"28304",0,0,0
"28305",0,0,0
"28306",0,0,0
"28307",0,1,1
"28308",0,0,1
"28309",0,1,1
"28310",0,0,0
"28311",0,0,1
"28312",0,0,0
"28313",0,0,0
"28314",0,0,0
"28315",0,1,1
"28316",0,0,0
"28317",1,0,1
"28318",1,1,1
"28319",0,0,0
"28320",0,0,1
"28321",1,1,0
"28322",0,0,0
"28323",1,0,0
"28324",0,0,0
"28325",0,0,1
"28326",0,0,0
"28327",1,0,0
"28328",0,0,1
"28329",0,1,0
"28330",0,0,1
"28331",0,0,1
"28332",1,0,1
"28333",0,0,0
"28334",0,0,1
"28335",0,0,1
"28336",0,0,1
"28337",0,0,1
"28338",1,1,0
"28339",0,0,0
"28340",1,0,1
"28341",0,0,0
"28342",1,1,0
"28343",0,0,1
"28344",0,1,1
"28345",0,0,0
"28346",0,0,1
"28347",0,0,1
"28348",0,0,0
"28349",0,0,0
"28350",0,0,1
"28351",0,0,1
"28352",0,0,0
"28353",0,0,0
"28354",0,0,1
"28355",0,0,1
"28356",0,0,1
"28357",0,1,0
"28358",0,0,0
"28359",0,1,1
"28360",1,0,0
"28361",1,0,1
"28362",0,0,1
"28363",0,0,0
"28364",0,1,0
"28365",0,0,0
"28366",0,0,1
"28367",1,0,1
"28368",0,0,1
"28369",0,0,0
"28370",0,0,0
"28371",0,0,1
"28372",0,0,0
"28373",0,0,1
"28374",0,0,1
"28375",0,0,0
"28376",1,0,0
"28377",1,1,0
"28378",0,0,0
"28379",0,0,1
"28380",0,0,1
"28381",0,1,0
"28382",0,0,0
"28383",0,0,0
"28384",0,0,0
"28385",0,0,0
"28386",1,1,0
"28387",1,1,1
"28388",0,0,1
"28389",0,0,1
"28390",0,0,1
"28391",0,0,1
"28392",1,0,1
"28393",0,0,0
"28394",0,0,1
"28395",0,0,1
"28396",0,0,1
"28397",0,0,1
"28398",0,0,1
"28399",0,0,0
"28400",1,0,1
"28401",0,0,1
"28402",1,0,0
"28403",0,0,0
"28404",0,0,1
"28405",0,0,1
"28406",0,0,0
"28407",0,0,1
"28408",0,0,0
"28409",1,1,0
"28410",1,1,1
"28411",0,0,1
"28412",0,0,1
"28413",0,0,1
"28414",0,0,0
"28415",0,0,1
"28416",0,0,0
"28417",0,1,0
"28418",0,1,1
"28419",0,0,0
"28420",0,0,1
"28421",0,0,1
"28422",1,0,1
"28423",0,0,0
"28424",0,0,0
"28425",0,0,0
"28426",0,0,0
"28427",0,1,0
"28428",0,0,1
"28429",0,0,0
"28430",0,0,1
"28431",0,0,1
"28432",0,0,1
"28433",0,0,1
"28434",0,1,1
"28435",0,0,1
"28436",0,0,1
"28437",0,0,0
"28438",0,0,1
"28439",0,0,0
"28440",0,0,0
"28441",0,0,0
"28442",0,0,0
"28443",0,0,1
"28444",0,0,1
"28445",0,0,0
"28446",0,0,1
"28447",0,0,1
"28448",0,0,0
"28449",0,1,1
"28450",0,0,1
"28451",0,0,1
"28452",0,0,0
"28453",0,0,1
"28454",1,1,0
"28455",1,0,1
"28456",0,0,0
"28457",0,1,1
"28458",1,0,0
"28459",0,0,1
"28460",0,0,1
"28461",0,0,1
"28462",0,0,1
"28463",0,0,0
"28464",1,0,0
"28465",0,0,1
"28466",1,0,1
"28467",1,1,0
"28468",0,1,0
"28469",0,0,1
"28470",0,0,1
"28471",0,0,1
"28472",0,0,0
"28473",0,1,1
"28474",0,0,1
"28475",1,1,0
"28476",0,0,0
"28477",1,1,0
"28478",0,0,0
"28479",0,0,0
"28480",0,0,1
"28481",1,1,1
"28482",0,0,0
"28483",1,0,1
"28484",1,0,0
"28485",0,0,1
"28486",0,0,0
"28487",0,0,1
"28488",1,1,1
"28489",0,0,0
"28490",0,0,1
"28491",0,0,1
"28492",1,1,0
"28493",1,1,1
"28494",0,0,1
"28495",0,1,1
"28496",0,1,1
"28497",0,1,0
"28498",1,0,1
"28499",0,1,0
"28500",0,0,1
"28501",0,0,1
"28502",0,0,0
"28503",0,0,1
"28504",0,0,0
"28505",0,0,0
"28506",0,0,1
"28507",1,1,1
"28508",1,1,0
"28509",0,0,0
"28510",1,1,0
"28511",0,0,1
"28512",0,0,0
"28513",0,0,1
"28514",1,0,1
"28515",0,0,0
"28516",1,1,1
"28517",0,0,1
"28518",0,0,1
"28519",0,0,1
"28520",0,0,1
"28521",1,0,0
"28522",0,0,1
"28523",1,0,0
"28524",0,0,1
"28525",0,0,0
"28526",0,0,1
"28527",1,1,0
"28528",1,1,0
"28529",0,0,1
"28530",1,0,1
"28531",1,1,1
"28532",0,1,0
"28533",0,0,0
"28534",0,0,1
"28535",0,0,1
"28536",0,0,1
"28537",0,0,1
"28538",0,0,1
"28539",0,0,1
"28540",0,1,1
"28541",0,0,1
"28542",0,1,0
"28543",0,1,0
"28544",0,0,1
"28545",0,1,1
"28546",0,1,1
"28547",0,0,0
"28548",1,0,0
"28549",0,0,1
"28550",0,0,1
"28551",0,0,0
"28552",0,0,0
"28553",1,0,0
"28554",0,1,1
"28555",0,0,0
"28556",1,0,0
"28557",0,0,1
"28558",0,0,1
"28559",0,0,1
"28560",1,0,0
"28561",0,0,1
"28562",1,0,0
"28563",0,1,1
"28564",0,0,1
"28565",0,0,0
"28566",0,0,1
"28567",0,0,0
"28568",0,0,1
"28569",0,0,1
"28570",0,0,1
"28571",0,0,1
"28572",0,0,1
"28573",0,0,1
"28574",0,1,0
"28575",0,0,1
"28576",0,0,0
"28577",0,0,0
"28578",0,0,1
"28579",1,1,0
"28580",1,0,0
"28581",0,0,0
"28582",0,0,1
"28583",1,1,0
"28584",0,1,0
"28585",0,1,0
"28586",0,0,0
"28587",0,0,0
"28588",0,1,1
"28589",0,0,1
"28590",0,0,0
"28591",1,1,0
"28592",0,0,0
"28593",0,0,1
"28594",1,1,0
"28595",0,0,1
"28596",0,0,1
"28597",0,0,1
"28598",0,0,1
"28599",0,1,0
"28600",0,0,0
"28601",0,0,1
"28602",0,0,1
"28603",0,0,0
"28604",0,0,1
"28605",0,1,0
"28606",0,0,1
"28607",0,0,0
"28608",0,0,1
"28609",0,0,1
"28610",0,0,1
"28611",0,0,1
"28612",1,0,0
"28613",0,0,1
"28614",0,0,0
"28615",0,0,0
"28616",0,0,1
"28617",0,0,1
"28618",0,0,0
"28619",0,0,1
"28620",0,0,0
"28621",0,0,1
"28622",0,0,1
"28623",0,0,0
"28624",1,0,1
"28625",0,0,1
"28626",0,0,1
"28627",0,0,0
"28628",0,0,1
"28629",1,0,0
"28630",0,0,0
"28631",0,0,1
"28632",1,0,0
"28633",0,0,1
"28634",0,0,0
"28635",0,0,1
"28636",0,1,1
"28637",0,1,0
"28638",0,0,1
"28639",0,0,0
"28640",0,0,1
"28641",0,0,1
"28642",0,0,0
"28643",0,0,0
"28644",0,0,0
"28645",0,0,1
"28646",0,0,0
"28647",1,0,0
"28648",0,0,1
"28649",0,0,1
"28650",1,0,0
"28651",0,0,1
"28652",0,0,1
"28653",0,0,1
"28654",0,1,1
"28655",0,0,1
"28656",0,0,0
"28657",0,0,0
"28658",0,0,0
"28659",0,0,0
"28660",0,0,1
"28661",0,0,1
"28662",0,0,0
"28663",0,0,1
"28664",0,0,1
"28665",1,0,1
"28666",1,0,0
"28667",1,1,0
"28668",1,0,0
"28669",0,0,0
"28670",0,0,0
"28671",0,0,0
"28672",0,0,0
"28673",1,0,1
"28674",0,0,1
"28675",0,0,1
"28676",0,1,0
"28677",0,0,0
"28678",0,0,0
"28679",0,0,1
"28680",0,0,1
"28681",0,0,1
"28682",1,0,0
"28683",0,0,1
"28684",1,0,1
"28685",0,1,0
"28686",0,0,0
"28687",0,1,0
"28688",0,1,1
"28689",0,0,1
"28690",1,1,0
"28691",0,0,0
"28692",1,0,1
"28693",1,0,0
"28694",0,0,1
"28695",0,0,1
"28696",0,0,1
"28697",0,0,0
"28698",0,0,1
"28699",0,0,0
"28700",0,0,1
"28701",0,0,1
"28702",0,0,1
"28703",0,0,1
"28704",0,0,1
"28705",0,0,0
"28706",1,1,1
"28707",0,0,1
"28708",0,0,1
"28709",0,0,0
"28710",1,0,0
"28711",1,1,1
"28712",0,0,0
"28713",0,0,1
"28714",0,0,1
"28715",0,1,0
"28716",0,0,0
"28717",0,1,0
"28718",0,1,0
"28719",0,0,1
"28720",0,0,0
"28721",0,0,1
"28722",0,0,1
"28723",0,1,0
"28724",1,1,0
"28725",0,0,1
"28726",0,0,1
"28727",0,0,0
"28728",0,0,1
"28729",1,1,1
"28730",0,0,1
"28731",1,1,1
"28732",0,0,1
"28733",0,0,1
"28734",0,0,1
"28735",0,0,0
"28736",0,0,1
"28737",0,0,0
"28738",0,0,1
"28739",0,0,1
"28740",0,1,0
"28741",0,0,1
"28742",0,0,1
"28743",0,0,1
"28744",0,0,1
"28745",0,0,0
"28746",0,0,1
"28747",0,0,1
"28748",0,0,1
"28749",0,0,0
"28750",0,0,0
"28751",0,0,1
"28752",1,1,1
"28753",0,0,1
"28754",0,0,1
"28755",0,0,1
"28756",1,1,1
"28757",0,0,0
"28758",0,0,1
"28759",0,1,0
"28760",0,0,0
"28761",0,0,1
"28762",0,0,1
"28763",1,0,1
"28764",0,0,0
"28765",0,0,1
"28766",0,0,1
"28767",0,0,1
"28768",0,0,1
"28769",0,0,0
"28770",0,0,0
"28771",0,1,0
"28772",1,0,0
"28773",0,0,1
"28774",0,0,1
"28775",0,0,1
"28776",0,0,0
"28777",0,0,0
"28778",0,1,0
"28779",0,0,0
"28780",0,0,0
"28781",0,0,1
"28782",0,0,1
"28783",0,0,0
"28784",0,0,1
"28785",0,0,1
"28786",0,0,0
"28787",0,0,0
"28788",0,0,0
"28789",1,1,0
"28790",0,0,1
"28791",0,1,1
"28792",0,0,1
"28793",0,0,0
"28794",0,0,1
"28795",0,1,1
"28796",0,0,1
"28797",0,1,0
"28798",0,0,1
"28799",1,0,0
"28800",0,0,1
"28801",1,1,0
"28802",0,0,0
"28803",0,1,1
"28804",0,0,0
"28805",0,0,1
"28806",0,0,1
"28807",0,0,1
"28808",0,0,0
"28809",0,0,1
"28810",1,1,0
"28811",0,0,1
"28812",0,1,0
"28813",0,0,1
"28814",1,0,0
"28815",0,1,0
"28816",0,0,0
"28817",0,0,0
"28818",0,0,0
"28819",0,0,0
"28820",0,0,1
"28821",0,0,0
"28822",0,0,0
"28823",1,0,1
"28824",0,0,1
"28825",0,0,0
"28826",0,1,0
"28827",0,0,1
"28828",0,0,0
"28829",0,0,1
"28830",0,0,0
"28831",0,0,0
"28832",0,0,0
"28833",0,0,1
"28834",0,0,1
"28835",0,0,0
"28836",0,1,1
"28837",0,1,0
"28838",0,0,1
"28839",0,0,0
"28840",1,1,0
"28841",0,1,1
"28842",1,1,0
"28843",0,0,1
"28844",0,0,0
"28845",0,1,0
"28846",0,0,0
"28847",0,0,1
"28848",0,0,1
"28849",0,1,1
"28850",1,0,0
"28851",0,0,0
"28852",0,0,0
"28853",1,0,1
"28854",0,0,1
"28855",0,0,0
"28856",0,1,1
"28857",0,0,0
"28858",0,0,1
"28859",0,0,0
"28860",0,0,1
"28861",0,0,1
"28862",0,0,1
"28863",0,0,0
"28864",0,0,0
"28865",1,1,0
"28866",1,0,1
"28867",0,0,1
"28868",1,0,0
"28869",0,0,0
"28870",0,0,0
"28871",0,0,1
"28872",0,0,0
"28873",0,0,0
"28874",1,0,0
"28875",0,0,0
"28876",0,0,0
"28877",0,0,1
"28878",0,0,0
"28879",0,0,1
"28880",0,0,1
"28881",0,0,0
"28882",0,0,1
"28883",0,0,1
"28884",0,0,1
"28885",0,0,0
"28886",0,0,1
"28887",0,0,1
"28888",1,1,0
"28889",0,0,1
"28890",0,0,1
"28891",0,0,1
"28892",0,0,0
"28893",0,0,0
"28894",0,1,0
"28895",0,0,1
"28896",0,0,1
"28897",0,0,1
"28898",0,0,1
"28899",0,0,0
"28900",0,0,1
"28901",1,0,1
"28902",1,0,0
"28903",0,0,1
"28904",0,0,0
"28905",0,1,1
"28906",0,0,0
"28907",0,0,1
"28908",0,0,0
"28909",1,1,0
"28910",0,0,1
"28911",0,0,0
"28912",0,0,0
"28913",0,0,1
"28914",0,1,0
"28915",0,0,1
"28916",1,0,0
"28917",0,0,0
"28918",0,0,1
"28919",0,0,0
"28920",1,0,0
"28921",0,0,1
"28922",0,0,1
"28923",0,0,1
"28924",0,0,1
"28925",0,0,1
"28926",0,0,1
"28927",0,0,1
"28928",0,0,0
"28929",0,0,0
"28930",0,0,1
"28931",0,0,1
"28932",0,0,1
"28933",0,1,1
"28934",0,0,1
"28935",0,0,1
"28936",0,0,1
"28937",0,0,0
"28938",0,0,1
"28939",1,0,1
"28940",0,0,1
"28941",0,0,0
"28942",0,0,1
"28943",0,0,1
"28944",0,0,1
"28945",0,0,1
"28946",0,0,1
"28947",0,0,1
"28948",0,1,0
"28949",0,0,1
"28950",0,0,1
"28951",0,1,0
"28952",0,1,1
"28953",0,0,1
"28954",1,0,1
"28955",0,0,0
"28956",0,0,1
"28957",0,0,1
"28958",0,0,1
"28959",0,0,1
"28960",0,0,0
"28961",1,0,1
"28962",1,1,0
"28963",0,0,1
"28964",0,0,0
"28965",0,1,0
"28966",0,1,0
"28967",0,0,1
"28968",0,0,1
"28969",0,0,0
"28970",0,1,1
"28971",0,1,1
"28972",0,0,0
"28973",0,0,1
"28974",0,1,1
"28975",0,0,1
"28976",0,0,1
"28977",0,1,0
"28978",0,0,1
"28979",0,0,1
"28980",1,1,0
