"","V7221","V7101","V8509","V8512"
"30452",0,1,0,1
"30453",0,1,1,1
"30454",0,0,0,1
"30455",1,0,0,1
"30456",1,0,1,0
"30457",0,0,1,1
"30458",0,0,0,1
"30459",1,0,0,1
"30460",1,0,1,0
"30461",0,1,1,0
"30462",1,0,0,1
"30463",0,1,1,0
"30464",0,0,1,1
"30465",1,0,1,0
"30466",1,0,1,0
"30467",1,0,0,1
"30468",1,0,0,1
"30469",1,0,0,1
"30470",1,0,0,1
"30471",0,0,0,1
"30472",0,1,0,1
"30473",0,1,0,0
"30474",0,0,0,1
"30475",0,0,0,1
"30476",0,0,0,0
"30477",0,1,0,1
"30478",1,0,0,1
"30479",1,1,0,1
"30480",1,1,0,0
"30481",1,0,0,0
"30482",1,0,0,1
"30483",0,0,0,0
"30484",1,0,0,1
"30485",1,0,0,1
"30486",1,1,0,1
"30487",0,0,0,1
"30488",1,0,1,0
"30489",0,0,0,1
"30490",1,0,0,1
"30491",1,0,0,1
"30492",0,0,0,0
"30493",1,1,0,1
"30494",1,0,0,1
"30495",1,1,0,1
"30496",1,0,0,1
"30497",1,0,0,0
"30498",1,0,0,0
"30499",0,0,0,0
"30500",1,0,0,1
"30501",0,1,1,1
"30502",0,0,0,0
"30503",1,0,0,1
"30504",0,0,1,1
"30505",1,0,0,1
"30506",0,0,0,1
"30507",0,0,0,1
"30508",0,0,0,1
"30509",0,0,0,1
"30510",1,0,0,1
"30511",1,0,0,1
"30512",0,0,0,1
"30513",0,0,0,1
"30514",1,0,0,1
"30515",0,0,0,1
"30516",1,1,0,1
"30517",1,0,0,0
"30518",1,0,0,1
"30519",0,1,0,1
"30520",1,1,0,1
"30521",0,0,0,1
"30522",1,0,0,1
"30523",1,0,0,1
"30524",0,0,0,0
"30525",1,0,0,1
"30526",0,1,0,1
"30527",0,1,0,1
"30528",0,1,1,0
"30529",1,0,0,1
"30530",1,0,0,0
"30531",1,0,0,1
"30532",1,0,0,1
"30533",0,1,0,0
"30534",0,0,0,0
"30535",1,0,1,0
"30536",1,0,0,1
"30537",0,0,0,1
"30538",1,0,1,1
"30539",1,0,0,1
"30540",1,0,0,0
"30541",0,0,0,1
"30542",1,0,0,1
"30543",0,0,0,0
"30544",1,0,0,1
"30545",1,0,0,1
"30546",0,0,0,1
"30547",0,1,0,0
"30548",1,0,1,0
"30549",0,0,0,1
"30550",1,0,0,1
"30551",1,0,0,0
"30552",1,0,0,1
"30553",1,0,0,1
"30554",1,0,0,0
"30555",1,1,0,1
"30556",1,0,0,1
"30557",1,0,0,1
"30558",0,0,0,0
"30559",1,0,0,1
"30560",1,0,0,1
"30561",0,0,0,0
"30562",1,0,0,1
"30563",0,0,0,0
"30564",0,1,1,0
"30565",1,0,0,1
"30566",0,0,0,1
"30567",1,0,0,1
"30568",1,0,0,1
"30569",1,0,0,1
"30570",1,0,0,1
"30571",0,0,1,0
"30572",0,0,1,0
"30573",1,0,0,1
"30574",1,0,0,0
"30575",1,0,0,1
"30576",1,0,0,1
"30577",1,0,0,1
"30578",0,1,0,1
"30579",1,0,0,1
"30580",0,0,0,0
"30581",1,1,1,0
"30582",0,0,0,1
"30583",1,1,0,1
"30584",1,0,0,0
"30585",0,0,0,0
"30586",1,0,0,1
"30587",1,0,0,1
"30588",0,0,0,0
"30589",1,0,0,1
"30590",1,0,0,1
"30591",0,1,1,1
"30592",1,0,1,1
"30593",1,0,0,1
"30594",0,0,0,1
"30595",1,0,0,1
"30596",0,1,0,0
"30597",0,0,0,1
"30598",0,0,0,1
"30599",0,1,0,1
"30600",1,0,0,0
"30601",1,0,0,1
"30602",1,0,0,1
"30603",1,0,0,1
"30604",1,1,1,1
"30605",1,0,1,1
"30606",0,0,0,0
"30607",1,0,0,1
"30608",0,0,0,0
"30609",0,0,0,1
"30610",0,0,1,1
"30611",0,0,0,0
"30612",1,1,1,0
"30613",0,0,0,1
"30614",1,0,0,1
"30615",1,0,0,1
"30616",1,0,1,0
"30617",1,1,0,1
"30618",0,0,1,0
"30619",0,0,0,1
"30620",0,1,0,1
"30621",1,0,0,1
"30622",1,0,0,1
"30623",1,0,0,1
"30624",1,0,0,1
"30625",1,0,0,0
"30626",0,0,1,1
"30627",1,0,0,1
"30628",1,0,0,1
"30629",1,1,1,1
"30630",1,0,0,1
"30631",0,0,0,1
"30632",1,0,0,1
"30633",1,0,0,1
"30634",0,0,0,1
"30635",0,0,1,0
"30636",1,0,0,0
"30637",0,1,1,1
"30638",0,0,0,1
"30639",0,1,0,1
"30640",0,1,0,1
"30641",0,0,0,1
"30642",0,0,0,0
"30643",0,1,0,1
"30644",0,0,0,1
"30645",1,0,0,1
"30646",0,0,0,0
"30647",1,1,1,0
"30648",1,0,1,0
"30649",0,0,0,1
"30650",1,0,0,1
"30651",0,0,0,1
"30652",0,1,1,1
"30653",1,0,0,1
"30654",1,0,0,1
"30655",0,0,0,1
"30656",1,0,0,0
"30657",0,1,1,1
"30658",1,1,0,1
"30659",0,0,0,1
"30660",1,1,0,1
"30661",1,0,0,1
"30662",1,0,0,1
"30663",1,0,0,1
"30664",0,0,0,1
"30665",0,0,0,1
"30666",1,0,0,1
"30667",0,0,0,1
"30668",0,1,0,0
"30669",1,0,0,1
"30670",0,0,0,1
"30671",0,0,1,0
"30672",1,0,0,1
"30673",1,0,0,1
"30674",0,0,0,1
"30675",0,0,0,1
"30676",1,0,0,1
"30677",0,0,1,0
"30678",0,0,0,1
"30679",1,0,0,1
"30680",0,0,1,0
"30681",1,0,0,1
"30682",0,1,0,1
"30683",1,0,1,0
"30684",1,0,0,1
"30685",1,1,0,1
"30686",1,0,1,0
"30687",0,0,0,1
"30688",1,0,0,1
"30689",1,0,0,1
"30690",0,1,0,0
"30691",0,0,1,0
"30692",0,0,0,1
"30693",0,0,1,1
"30694",1,0,0,1
"30695",1,0,0,1
"30696",1,0,0,0
"30697",0,0,0,1
"30698",0,0,0,1
"30699",0,1,0,0
"30700",1,0,0,0
"30701",0,1,0,1
"30702",0,0,0,1
"30703",1,0,0,1
"30704",1,0,0,0
"30705",1,1,0,0
"30706",0,0,0,0
"30707",0,0,0,0
"30708",1,0,0,0
"30709",0,0,1,0
"30710",0,0,0,0
"30711",1,0,0,1
"30712",1,0,0,1
"30713",0,0,0,1
"30714",1,0,0,0
"30715",1,0,0,1
"30716",1,0,0,1
"30717",0,0,0,0
"30718",0,0,0,1
"30719",0,0,1,0
"30720",1,1,1,1
"30721",0,0,0,0
"30722",0,0,1,0
"30723",1,0,0,0
"30724",0,0,0,0
"30725",0,0,0,1
"30726",1,0,0,1
"30727",0,0,0,1
"30728",0,1,1,1
"30729",0,0,0,1
"30730",1,0,0,1
"30731",1,0,0,1
"30732",0,1,0,0
"30733",0,0,0,0
"30734",0,1,0,0
"30735",0,1,0,1
"30736",0,0,1,1
"30737",1,0,0,1
"30738",1,0,0,1
"30739",0,1,0,0
"30740",0,1,0,0
"30741",1,0,0,1
"30742",1,0,0,1
"30743",1,1,0,1
"30744",1,0,0,0
"30745",0,0,0,1
"30746",1,0,0,1
"30747",0,1,1,1
"30748",0,0,0,1
"30749",1,0,0,1
"30750",0,0,0,1
"30751",0,1,1,0
"30752",1,1,0,1
"30753",1,0,0,0
"30754",0,0,0,1
"30755",1,0,0,0
"30756",0,0,0,1
"30757",0,1,0,0
"30758",1,0,0,1
"30759",1,0,0,1
"30760",0,0,1,1
"30761",0,0,0,1
"30762",1,0,1,1
"30763",1,0,0,1
"30764",1,0,0,1
"30765",0,0,0,1
"30766",0,0,0,1
"30767",1,0,0,0
"30768",1,0,0,1
"30769",1,1,0,1
"30770",0,0,0,1
"30771",0,0,0,1
"30772",0,0,0,1
"30773",1,0,0,1
"30774",0,0,1,1
"30775",1,0,0,0
"30776",1,0,0,1
"30777",0,0,1,1
"30778",0,0,0,1
"30779",1,0,0,1
"30780",1,0,0,1
"30781",1,0,0,1
"30782",0,0,0,1
"30783",0,1,0,1
"30784",1,0,0,1
"30785",0,0,0,1
"30786",0,0,0,1
"30787",1,0,0,0
"30788",0,0,0,0
"30789",0,1,0,0
"30790",0,0,0,1
"30791",1,0,0,1
"30792",0,0,0,0
"30793",0,0,0,1
"30794",0,0,0,1
"30795",0,1,0,0
"30796",0,0,0,1
"30797",1,0,0,0
"30798",0,1,1,0
"30799",0,0,0,1
"30800",0,0,0,1
"30801",1,1,0,1
"30802",1,0,0,1
"30803",0,0,1,1
"30804",1,0,0,1
"30805",1,0,1,1
"30806",1,0,0,1
"30807",1,0,0,1
"30808",1,0,0,1
"30809",1,0,0,1
"30810",0,1,0,1
"30811",0,0,0,0
"30812",0,1,0,0
"30813",0,0,0,1
"30814",1,0,0,1
"30815",1,1,1,1
"30816",1,0,0,1
"30817",0,0,0,1
"30818",1,0,0,1
"30819",1,0,1,0
"30820",1,0,0,0
"30821",0,0,0,1
"30822",0,1,0,1
"30823",1,0,1,0
"30824",0,0,1,0
"30825",1,0,1,0
"30826",0,1,1,0
"30827",0,1,0,0
"30828",1,0,0,1
"30829",0,0,0,1
"30830",0,0,1,1
"30831",1,0,0,1
"30832",1,0,0,1
"30833",0,0,0,1
"30834",1,0,0,1
"30835",1,0,0,1
"30836",1,0,0,1
"30837",1,0,0,1
"30838",0,1,0,1
"30839",0,0,1,0
"30840",0,0,0,1
"30841",1,0,1,1
"30842",0,0,0,0
"30843",1,0,0,1
"30844",0,1,0,0
"30845",0,1,1,0
"30846",1,0,0,1
"30847",0,1,0,0
"30848",0,0,1,1
"30849",0,0,0,1
"30850",1,0,0,1
"30851",0,0,1,0
"30852",1,0,1,0
"30853",0,0,0,1
"30854",1,0,1,1
"30855",1,0,0,1
"30856",1,0,0,0
"30857",1,1,0,1
"30858",1,0,0,1
"30859",1,0,0,1
"30860",0,0,0,1
"30861",0,0,0,1
"30862",1,0,0,1
"30863",0,0,0,1
"30864",1,0,0,1
"30865",0,0,0,1
"30866",1,0,0,1
"30867",1,0,0,1
"30868",0,0,0,1
"30869",0,1,1,0
"30870",1,0,1,1
"30871",0,1,1,1
"30872",1,0,0,1
"30873",0,0,0,1
"30874",1,0,0,1
"30875",1,1,0,1
"30876",1,0,0,1
"30877",1,0,0,1
"30878",1,0,0,1
"30879",1,1,0,0
"30880",0,0,0,1
"30881",1,0,0,0
"30882",0,1,0,1
"30883",0,0,0,1
"30884",1,0,0,1
"30885",0,0,0,0
"30886",1,0,0,1
"30887",1,0,0,1
"30888",1,0,0,1
"30889",1,0,0,1
"30890",1,0,1,0
"30891",0,0,1,0
"30892",1,0,0,1
"30893",1,1,0,0
"30894",0,0,1,0
"30895",1,0,0,1
"30896",1,0,0,0
"30897",1,0,0,1
"30898",0,0,0,1
"30899",1,0,0,0
"30900",0,0,0,1
"30901",1,0,0,1
"30902",1,0,0,1
"30903",0,0,0,1
"30904",1,0,1,0
"30905",1,0,0,1
"30906",0,0,0,1
"30907",1,0,0,1
"30908",0,1,0,1
"30909",1,1,0,0
"30910",0,1,0,1
"30911",0,0,0,1
"30912",1,0,0,1
"30913",1,0,0,1
"30914",1,0,0,1
"30915",0,1,0,1
"30916",0,1,1,0
"30917",0,0,0,0
"30918",1,0,0,1
"30919",1,0,0,1
"30920",0,1,0,0
"30921",0,1,0,0
"30922",0,1,0,0
"30923",1,0,0,1
"30924",0,1,0,1
"30925",1,0,0,1
"30926",0,0,0,1
"30927",1,0,1,1
"30928",1,0,0,0
"30929",1,0,0,1
"30930",0,0,0,1
"30931",1,0,0,0
"30932",1,0,0,0
"30933",1,0,0,1
"30934",0,0,0,0
"30935",1,0,0,0
"30936",0,0,0,0
"30937",0,0,1,0
"30938",0,0,0,1
"30939",1,0,0,0
"30940",0,0,0,1
"30941",1,0,0,0
"30942",1,0,0,0
"30943",1,0,0,1
"30944",1,0,0,1
"30945",0,0,0,1
"30946",1,1,0,1
"30947",0,0,0,0
"30948",1,1,0,1
"30949",0,0,0,0
"30950",0,0,1,1
"30951",1,0,0,1
"30952",1,0,0,1
"30953",1,0,0,1
"30954",0,0,0,1
"30955",0,1,1,0
"30956",1,1,1,1
"30957",1,0,1,1
"30958",1,1,0,0
"30959",1,0,0,1
"30960",1,0,0,1
"30961",0,0,0,0
"30962",0,0,0,0
"30963",0,0,0,1
"30964",1,1,0,0
"30965",0,1,0,1
"30966",0,0,0,1
"30967",0,0,0,0
"30968",0,0,0,0
"30969",0,0,1,1
"30970",1,1,1,1
"30971",1,0,0,1
"30972",0,0,0,1
"30973",0,0,1,0
"30974",1,0,0,1
"30975",0,1,0,0
"30976",0,0,0,1
"30977",0,0,0,0
"30978",1,1,0,1
"30979",0,1,0,0
"30980",0,0,1,1
"30981",0,1,0,0
"30982",1,1,0,1
"30983",0,0,0,1
"30984",1,0,0,1
"30985",0,0,0,1
"30986",0,0,0,1
"30987",1,0,0,1
"30988",1,0,0,1
"30989",1,0,0,0
"30990",1,1,0,0
"30991",0,1,0,0
"30992",1,0,0,0
"30993",1,1,0,0
"30994",1,0,0,1
"30995",1,0,0,1
"30996",0,0,0,1
"30997",0,0,0,1
"30998",1,0,0,1
"30999",1,0,0,1
"31000",1,0,0,1
"31001",1,0,0,1
"31002",1,0,0,1
"31003",1,0,0,1
"31004",0,1,0,1
"31005",0,0,0,1
"31006",0,0,0,0
"31007",0,0,0,0
"31008",1,0,0,1
"31009",1,0,0,1
"31010",1,0,1,0
"31011",0,0,0,1
"31012",0,1,1,0
"31013",1,0,0,1
"31014",1,0,0,1
"31015",1,0,0,0
"31016",1,0,0,1
"31017",1,1,0,0
"31018",1,0,0,1
"31019",0,0,0,0
"31020",0,0,0,1
"31021",1,0,0,1
"31022",1,0,0,1
"31023",1,0,0,0
"31024",0,0,1,0
"31025",1,0,0,1
"31026",0,0,0,1
"31027",0,0,0,0
"31028",1,0,1,0
"31029",1,0,0,0
"31030",0,0,0,1
"31031",0,0,1,0
"31032",0,1,0,1
"31033",1,0,0,1
"31034",1,0,0,1
"31035",0,1,1,0
"31036",0,0,1,0
"31037",1,1,0,1
"31038",0,0,0,1
"31039",1,0,0,1
"31040",1,0,0,1
"31041",1,0,0,1
"31042",1,0,0,1
"31043",1,0,0,1
"31044",0,0,0,1
"31045",0,1,1,0
"31046",0,0,0,1
"31047",1,1,1,0
"31048",1,0,0,1
"31049",1,0,0,1
"31050",1,0,0,1
"31051",0,0,0,1
"31052",0,1,1,1
"31053",1,0,0,1
"31054",0,0,1,0
"31055",1,0,0,1
"31056",0,0,0,0
"31057",0,0,0,0
"31058",1,0,0,1
"31059",0,0,1,0
"31060",0,0,0,1
"31061",1,0,0,1
"31062",0,0,0,0
"31063",0,0,1,0
"31064",0,1,0,1
"31065",0,1,0,1
"31066",0,0,0,1
"31067",1,0,1,0
"31068",1,0,0,1
"31069",1,0,0,1
"31070",0,1,0,1
"31071",0,0,1,0
"31072",1,1,0,1
"31073",0,0,0,0
"31074",0,0,0,1
"31075",0,0,0,1
"31076",0,1,0,0
"31077",0,1,1,0
"31078",1,1,1,1
"31079",1,0,0,1
"31080",0,0,0,0
"31081",1,0,0,1
"31082",1,0,0,1
"31083",1,0,0,1
"31084",1,0,0,1
"31085",1,0,0,1
"31086",0,0,0,0
"31087",1,0,0,1
"31088",1,0,0,0
"31089",1,0,0,1
"31090",0,0,1,1
"31091",1,0,0,1
"31092",1,0,0,1
"31093",0,0,0,1
"31094",1,0,1,1
"31095",1,0,0,1
"31096",1,0,0,1
"31097",1,0,0,1
"31098",1,0,1,1
"31099",0,0,0,1
"31100",1,0,0,1
"31101",1,0,0,0
"31102",1,0,0,1
"31103",0,0,1,1
"31104",1,0,0,1
"31105",0,0,0,1
"31106",1,0,0,1
"31107",1,0,0,1
"31108",1,0,1,0
"31109",0,0,0,1
"31110",1,0,0,1
"31111",1,0,0,1
"31112",0,0,0,0
"31113",0,0,0,1
"31114",0,1,0,1
"31115",1,0,0,0
"31116",1,0,0,1
"31117",1,0,0,1
"31118",1,0,1,0
"31119",1,0,0,1
"31120",0,0,0,1
"31121",1,0,0,1
"31122",1,0,0,0
"31123",0,0,1,0
"31124",0,1,0,1
"31125",1,0,1,1
"31126",0,0,0,0
"31127",0,1,0,1
"31128",1,1,0,1
"31129",1,0,0,1
"31130",0,0,0,1
"31131",1,0,0,1
"31132",1,1,0,0
"31133",1,0,0,1
"31134",1,0,0,1
"31135",1,0,0,1
"31136",1,1,0,0
"31137",0,0,0,1
"31138",1,0,1,1
"31139",0,0,0,1
"31140",0,0,0,0
"31141",0,0,0,1
"31142",0,1,0,0
"31143",1,0,1,1
"31144",0,0,0,1
"31145",1,0,0,1
"31146",1,0,1,0
"31147",1,0,0,1
"31148",1,0,0,1
"31149",1,1,0,1
"31150",0,0,0,1
"31151",1,0,1,0
"31152",1,0,0,1
"31153",1,1,0,0
"31154",1,0,0,1
"31155",0,0,0,1
"31156",0,0,0,1
"31157",1,0,0,1
"31158",1,0,0,1
"31159",0,0,0,1
"31160",1,0,0,1
"31161",0,0,0,0
"31162",0,0,0,1
"31163",0,0,1,1
"31164",1,1,0,1
"31165",0,1,0,1
"31166",0,0,0,0
"31167",0,0,0,1
"31168",1,0,0,1
"31169",0,0,0,0
"31170",1,0,0,1
"31171",0,0,0,0
"31172",0,0,1,1
"31173",1,0,0,1
"31174",1,0,0,1
"31175",0,0,0,1
"31176",1,1,1,0
"31177",0,0,1,0
"31178",1,0,0,0
"31179",1,0,0,1
"31180",0,0,0,0
"31181",1,1,0,0
"31182",1,0,0,0
"31183",1,0,0,0
"31184",0,1,0,1
"31185",1,0,1,0
"31186",0,0,0,0
"31187",1,1,0,1
"31188",0,0,0,0
"31189",1,0,0,1
"31190",0,0,1,0
"31191",1,0,0,1
"31192",0,1,0,1
"31193",1,0,0,1
"31194",0,0,0,1
"31195",1,0,1,0
"31196",1,0,0,1
"31197",0,0,0,1
"31198",0,0,0,0
"31199",1,0,0,1
"31200",1,0,0,1
"31201",0,1,0,0
"31202",0,1,0,1
"31203",1,0,0,1
"31204",1,0,0,0
"31205",1,0,0,1
"31206",0,0,0,1
"31207",0,0,0,0
"31208",0,0,0,0
"31209",0,0,0,1
"31210",0,1,0,1
"31211",0,0,1,0
"31212",1,1,0,1
"31213",1,0,0,1
"31214",0,1,0,0
"31215",1,0,0,1
"31216",0,0,1,1
"31217",1,0,0,1
"31218",0,1,0,1
"31219",0,0,0,1
"31220",0,0,0,1
"31221",0,0,0,1
"31222",0,0,0,1
"31223",1,0,0,1
"31224",1,0,0,1
"31225",0,0,0,1
"31226",1,1,1,0
"31227",0,0,0,1
"31228",0,0,0,0
"31229",1,0,0,1
"31230",1,0,0,1
"31231",0,0,0,1
"31232",0,0,0,1
"31233",0,0,0,1
"31234",0,0,1,0
"31235",1,0,0,1
"31236",1,0,0,0
"31237",0,0,0,1
"31238",0,1,1,0
"31239",1,0,0,1
"31240",1,0,0,1
"31241",1,1,0,0
"31242",0,0,0,0
"31243",0,1,0,1
"31244",1,0,1,1
"31245",1,0,0,1
"31246",1,1,0,0
"31247",0,1,0,0
"31248",1,1,1,0
"31249",1,1,0,1
"31250",1,0,0,1
"31251",1,0,0,0
"31252",1,0,0,1
"31253",1,1,0,1
"31254",1,1,0,1
"31255",0,1,0,0
"31256",0,0,0,1
"31257",1,0,0,0
"31258",0,1,0,1
"31259",1,0,0,1
"31260",1,0,0,1
"31261",1,0,0,1
"31262",1,0,0,1
"31263",0,0,0,1
"31264",1,0,0,1
"31265",0,0,0,1
"31266",0,0,1,0
"31267",0,0,0,1
"31268",1,0,1,1
"31269",0,0,0,0
"31270",1,1,0,1
"31271",0,1,0,0
"31272",0,0,0,1
"31273",0,1,1,0
"31274",1,0,0,1
"31275",1,0,0,0
"31276",0,0,0,0
"31277",1,0,0,1
"31278",1,0,0,0
"31279",1,0,0,0
"31280",0,0,0,1
"31281",0,0,1,1
"31282",1,1,0,0
"31283",0,0,0,0
"31284",1,0,0,1
"31285",0,0,0,1
"31286",0,0,0,1
"31287",1,0,0,1
"31288",1,1,1,0
"31289",1,0,0,1
"31290",1,0,0,1
"31291",1,0,0,1
"31292",0,0,0,1
"31293",1,0,1,0
"31294",0,0,0,1
"31295",0,0,0,1
"31296",1,0,0,1
"31297",0,0,0,1
"31298",1,0,0,1
"31299",0,1,1,0
"31300",0,1,0,0
"31301",1,0,0,1
"31302",1,0,0,1
"31303",0,0,0,0
"31304",1,0,0,1
"31305",1,1,0,1
"31306",1,0,1,1
"31307",0,1,0,1
"31308",1,0,0,1
"31309",0,0,1,1
"31310",1,0,0,1
"31311",1,0,0,1
"31312",1,0,0,1
"31313",1,0,0,1
"31314",1,0,0,0
"31315",1,0,0,1
"31316",1,0,0,1
"31317",1,0,0,1
"31318",1,1,0,1
"31319",1,0,0,1
"31320",0,1,1,0
"31321",0,1,1,1
"31322",1,0,1,0
"31323",1,1,0,1
"31324",1,1,0,1
"31325",0,0,0,1
"31326",0,0,0,1
"31327",0,0,0,1
"31328",1,0,0,1
"31329",1,0,0,0
"31330",0,0,0,0
"31331",0,1,1,0
"31332",0,0,0,1
"31333",0,0,0,1
"31334",1,1,0,0
"31335",0,0,1,0
"31336",1,0,0,1
"31337",0,0,0,0
"31338",1,0,0,1
"31339",1,0,1,0
"31340",1,0,0,1
"31341",0,0,0,0
"31342",1,0,0,1
"31343",0,0,1,1
"31344",1,1,0,1
"31345",1,0,0,1
"31346",0,1,0,1
"31347",1,0,0,1
"31348",1,0,0,1
"31349",0,0,0,1
"31350",1,0,0,1
"31351",1,0,0,1
"31352",0,0,0,0
"31353",1,0,0,1
"31354",0,0,0,1
"31355",0,0,0,1
"31356",0,1,1,0
"31357",1,0,0,1
"31358",1,0,1,0
"31359",0,1,0,1
"31360",0,0,1,0
"31361",1,0,0,1
"31362",1,0,0,1
"31363",1,0,1,0
"31364",1,0,0,0
"31365",0,1,0,1
"31366",0,1,1,1
"31367",1,0,0,0
"31368",0,0,0,1
"31369",1,0,0,1
"31370",0,0,0,1
"31371",0,0,0,1
"31372",1,0,1,0
"31373",1,0,0,1
"31374",0,0,0,1
"31375",0,1,1,1
"31376",0,1,0,1
"31377",0,0,0,1
"31378",0,0,0,0
"31379",1,0,0,1
"31380",1,0,0,1
"31381",0,1,0,0
"31382",0,0,0,1
"31383",0,0,1,1
"31384",1,0,0,1
"31385",0,1,1,0
"31386",0,1,0,1
"31387",0,0,0,1
"31388",0,0,0,1
"31389",1,1,0,1
"31390",1,0,0,1
"31391",0,0,0,1
"31392",0,0,0,1
"31393",0,0,0,1
"31394",0,1,1,1
"31395",0,0,0,0
"31396",0,0,0,1
"31397",1,0,0,1
"31398",1,0,0,1
"31399",0,1,1,1
"31400",1,0,0,1
"31401",1,0,0,1
"31402",1,0,0,1
"31403",1,0,0,1
"31404",0,1,0,1
"31405",1,0,0,1
"31406",0,0,0,1
"31407",0,0,1,0
"31408",0,1,0,1
"31409",0,0,0,1
"31410",1,0,0,1
"31411",0,0,0,0
"31412",1,0,0,1
"31413",1,0,0,1
"31414",1,0,0,1
"31415",1,1,0,1
"31416",0,0,0,1
"31417",1,0,0,1
"31418",0,1,0,0
"31419",1,0,0,1
"31420",1,0,0,1
"31421",1,0,0,1
"31422",0,0,0,0
"31423",1,1,0,0
"31424",1,0,0,1
"31425",1,0,0,1
"31426",1,0,1,1
"31427",1,0,0,1
"31428",0,0,0,1
"31429",1,0,0,0
"31430",0,0,1,1
"31431",0,0,0,0
"31432",1,0,0,0
"31433",1,0,0,1
"31434",0,0,1,1
"31435",1,0,0,1
"31436",0,0,0,1
"31437",1,0,0,1
"31438",1,1,0,1
"31439",1,0,0,1
"31440",0,0,1,0
"31441",1,0,1,1
"31442",1,0,0,0
"31443",1,0,0,1
"31444",1,0,0,0
"31445",0,0,0,0
"31446",1,0,0,1
"31447",0,0,0,1
"31448",0,0,0,0
"31449",1,0,0,1
"31450",0,0,0,0
"31451",1,0,1,0
"31452",0,0,0,1
"31453",1,0,0,1
"31454",0,0,0,1
"31455",1,0,0,0
"31456",1,0,0,1
"31457",1,1,0,1
"31458",0,1,0,1
"31459",0,1,0,1
"31460",1,0,0,1
"31461",0,0,0,0
"31462",1,0,1,1
"31463",1,0,0,1
"31464",1,0,0,1
"31465",0,0,0,1
"31466",0,0,0,1
"31467",0,0,0,1
"31468",1,0,0,1
"31469",0,0,1,1
"31470",0,0,0,0
"31471",1,0,0,1
"31472",1,0,0,1
"31473",0,0,0,1
"31474",1,0,0,1
"31475",1,0,1,1
"31476",1,0,0,0
"31477",1,0,0,1
"31478",1,0,0,1
"31479",1,0,1,0
"31480",1,1,1,0
"31481",1,0,0,0
"31482",0,0,0,1
"31483",0,1,0,1
"31484",0,0,0,1
"31485",0,1,1,1
"31486",0,0,1,0
"31487",0,0,0,1
"31488",1,0,0,1
"31489",1,0,0,1
"31490",1,0,0,1
"31491",0,0,0,1
"31492",1,0,0,1
"31493",1,0,0,0
"31494",0,0,0,1
"31495",1,0,0,0
"31496",1,0,0,1
"31497",1,0,0,1
"31498",0,0,0,0
"31499",1,0,0,1
"31500",1,0,0,1
"31501",1,0,0,1
"31502",0,0,1,1
"31503",0,0,0,1
"31504",1,0,0,1
"31505",0,0,0,0
"31506",0,0,0,1
"31507",0,0,1,0
"31508",0,0,0,1
"31509",0,0,1,0
"31510",1,0,1,1
"31511",1,0,0,1
"31512",1,0,0,1
"31513",1,0,1,1
"31514",1,0,0,1
"31515",1,0,0,1
"31516",1,0,0,1
"31517",0,1,0,0
"31518",0,0,0,0
"31519",0,0,0,1
"31520",1,0,0,1
"31521",1,0,0,1
"31522",1,1,0,1
"31523",1,0,0,1
"31524",1,0,0,1
"31525",1,0,0,1
"31526",1,0,1,0
"31527",0,0,0,0
"31528",1,0,0,1
"31529",0,1,1,0
"31530",0,0,0,0
"31531",0,1,1,0
"31532",1,1,0,0
"31533",1,0,0,1
"31534",0,1,0,0
"31535",0,0,0,0
"31536",1,0,1,0
"31537",0,0,0,1
"31538",1,0,0,1
"31539",1,0,0,1
"31540",1,0,0,1
"31541",0,0,0,0
"31542",1,0,0,1
"31543",0,0,0,1
"31544",1,0,0,1
"31545",0,0,0,1
"31546",0,1,1,0
"31547",1,0,0,0
"31548",0,1,0,1
"31549",1,0,0,1
"31550",1,0,0,1
"31551",1,0,0,1
"31552",1,0,1,0
"31553",0,0,0,1
"31554",1,1,0,0
"31555",1,0,0,1
"31556",1,0,0,1
"31557",0,0,0,0
"31558",0,0,0,0
"31559",0,1,1,0
"31560",1,1,1,1
"31561",0,0,0,1
"31562",1,0,0,0
"31563",1,0,0,1
"31564",0,1,0,0
"31565",0,0,0,1
"31566",0,1,0,0
"31567",0,1,1,0
"31568",0,0,1,1
"31569",1,0,0,1
"31570",0,0,1,0
"31571",0,0,0,1
"31572",1,0,0,1
"31573",0,1,0,1
"31574",1,0,0,1
"31575",0,1,0,0
"31576",0,1,0,1
"31577",1,0,0,1
"31578",1,0,0,1
"31579",1,0,0,1
"31580",1,0,0,1
"31581",0,0,0,1
"31582",1,0,0,0
"31583",1,1,1,1
"31584",1,0,0,0
"31585",1,0,0,1
"31586",1,0,0,1
"31587",1,0,0,1
"31588",1,1,1,0
"31589",1,0,0,1
"31590",1,0,0,1
"31591",1,0,0,1
"31592",0,0,0,0
"31593",0,0,0,1
"31594",1,0,0,1
"31595",0,0,0,0
"31596",1,0,0,1
"31597",1,0,0,1
"31598",0,0,0,0
"31599",1,0,0,1
"31600",0,0,1,0
"31601",1,0,0,1
"31602",1,0,0,1
"31603",0,0,0,1
"31604",1,0,0,0
"31605",0,1,0,0
"31606",0,1,1,0
"31607",1,1,1,0
"31608",0,0,0,1
"31609",1,0,0,1
"31610",1,0,0,1
"31611",1,0,0,1
"31612",1,0,1,1
"31613",1,0,1,0
"31614",0,0,0,1
"31615",0,0,1,1
"31616",1,0,0,1
