"","V7221","V7206","V7215","V8526","V7202","V8512"
"14734",0,1,1,0,1,1
"14735",1,1,1,0,1,1
"14736",1,1,0,1,1,1
"14737",0,0,0,0,1,1
"14738",1,0,0,1,1,0
"14739",0,1,0,0,0,0
"14740",0,1,1,0,1,1
"14741",1,0,1,0,0,1
"14742",1,1,1,1,0,1
"14743",1,1,0,0,1,0
"14744",1,1,0,1,0,1
"14745",0,1,1,0,1,0
"14746",1,1,0,1,1,1
"14747",0,1,0,1,0,1
"14748",1,1,0,0,0,1
"14749",1,0,0,1,0,1
"14750",1,1,0,1,1,1
"14751",1,1,1,1,1,1
"14752",1,1,0,1,0,1
"14753",1,0,0,1,0,1
"14754",1,1,1,1,1,1
"14755",1,1,0,1,1,1
"14756",0,1,0,0,0,1
"14757",0,0,0,1,0,1
"14758",1,1,0,1,0,1
"14759",1,1,0,1,1,1
"14760",0,0,0,0,0,1
"14761",0,1,1,0,1,1
"14762",0,1,1,1,1,1
"14763",0,1,0,1,0,1
"14764",1,1,1,1,1,1
"14765",0,1,1,1,1,0
"14766",0,1,1,0,0,0
"14767",1,0,1,1,1,0
"14768",0,1,0,0,1,1
"14769",1,1,1,1,0,1
"14770",0,1,0,0,0,0
"14771",1,1,0,1,0,1
"14772",1,0,1,1,1,1
"14773",1,1,1,1,1,1
"14774",1,1,1,1,0,0
"14775",0,1,1,1,1,0
"14776",0,1,0,0,1,1
"14777",1,1,0,1,1,1
"14778",0,0,1,1,1,0
"14779",0,1,0,0,0,1
"14780",0,1,0,0,0,0
"14781",1,1,1,1,1,1
"14782",1,0,1,1,1,0
"14783",0,0,1,0,0,1
"14784",0,1,1,1,0,0
"14785",0,1,0,1,0,1
"14786",1,1,0,1,1,1
"14787",1,1,0,1,1,1
"14788",0,1,0,1,1,1
"14789",0,1,0,1,1,0
"14790",1,0,1,1,1,1
"14791",1,1,0,1,1,1
"14792",0,0,0,1,0,1
"14793",0,0,1,0,1,1
"14794",1,1,0,1,1,1
"14795",0,1,0,0,1,0
"14796",1,1,1,0,1,1
"14797",1,1,0,0,0,1
"14798",1,1,1,1,1,0
"14799",1,0,1,1,0,1
"14800",0,0,0,0,1,1
"14801",0,1,1,1,0,1
"14802",0,1,1,0,0,0
"14803",1,1,1,1,1,1
"14804",1,1,0,1,0,1
"14805",1,1,1,1,1,1
"14806",0,0,0,0,1,0
"14807",0,0,1,0,1,1
"14808",1,1,1,0,1,1
"14809",1,1,1,0,1,1
"14810",0,0,1,1,1,0
"14811",1,0,1,0,0,1
"14812",1,1,1,0,1,1
"14813",1,0,1,1,1,1
"14814",1,1,1,1,0,1
"14815",1,1,1,0,1,1
"14816",0,0,0,0,0,1
"14817",0,1,0,1,1,1
"14818",0,1,1,0,1,0
"14819",1,1,0,0,1,1
"14820",1,1,0,0,0,1
"14821",0,1,1,1,0,1
"14822",1,1,1,1,1,1
"14823",0,1,0,1,0,1
"14824",0,0,0,0,0,0
"14825",0,1,1,1,0,0
"14826",1,1,1,1,0,1
"14827",1,1,1,1,1,1
"14828",1,1,0,1,0,1
"14829",1,1,1,1,1,1
"14830",1,1,0,1,0,1
"14831",0,1,0,1,1,1
"14832",0,1,1,1,1,1
"14833",1,0,0,1,1,1
"14834",1,1,1,1,0,1
"14835",1,0,1,1,1,1
"14836",1,1,0,0,1,1
"14837",0,1,1,0,1,1
"14838",1,0,0,0,1,1
"14839",1,0,1,0,0,1
"14840",0,1,1,1,1,1
"14841",0,0,1,0,1,0
"14842",0,1,1,1,0,1
"14843",1,1,1,1,0,1
"14844",1,1,1,0,0,1
"14845",1,1,0,1,0,1
"14846",0,0,1,1,1,1
"14847",1,1,1,1,0,1
"14848",0,1,0,0,0,0
"14849",1,1,1,1,0,1
"14850",0,0,0,1,0,1
"14851",0,1,1,0,1,1
"14852",0,0,0,1,0,1
"14853",1,1,0,0,1,1
"14854",0,1,0,1,0,0
"14855",0,0,1,1,1,1
"14856",1,1,1,0,1,1
"14857",0,0,0,0,0,1
"14858",0,1,0,1,0,1
"14859",1,0,1,1,0,1
"14860",1,1,1,1,1,1
"14861",1,1,1,1,1,1
"14862",1,1,1,1,1,1
"14863",1,1,1,1,1,1
"14864",1,1,0,1,1,1
"14865",1,1,0,1,1,1
"14866",1,1,1,1,0,1
"14867",1,1,1,1,0,1
"14868",1,1,1,1,0,0
"14869",1,1,0,0,1,1
"14870",1,0,1,1,0,1
"14871",0,1,0,1,0,0
"14872",1,1,0,1,1,1
"14873",0,1,0,0,1,0
"14874",0,1,1,1,1,1
"14875",0,1,1,0,1,1
"14876",0,1,0,0,1,0
"14877",1,0,1,1,0,1
"14878",1,1,0,0,1,1
"14879",1,1,0,1,1,1
"14880",1,0,0,0,0,0
"14881",0,1,1,1,1,0
"14882",0,1,1,0,1,0
"14883",0,1,0,1,0,1
"14884",0,1,1,0,0,0
"14885",1,1,0,1,1,1
"14886",1,1,0,1,1,1
"14887",1,1,1,1,0,1
"14888",0,1,1,1,1,0
"14889",0,0,1,1,1,0
"14890",1,1,1,1,0,1
"14891",1,1,0,0,1,1
"14892",0,1,0,1,0,1
"14893",1,1,0,0,1,1
"14894",0,1,0,0,1,1
"14895",0,1,0,1,0,1
"14896",0,0,1,0,0,0
"14897",0,0,0,0,0,1
"14898",1,1,1,1,1,1
"14899",1,1,0,1,1,0
"14900",1,1,0,1,1,1
"14901",1,1,1,1,0,1
"14902",1,1,1,1,1,1
"14903",1,1,0,0,1,1
"14904",1,1,0,1,1,0
"14905",1,1,1,0,1,1
"14906",1,1,1,1,1,1
"14907",1,0,1,0,0,1
"14908",0,1,0,1,1,1
"14909",0,0,0,1,1,1
"14910",0,0,1,1,1,1
"14911",1,1,0,1,1,1
"14912",1,0,0,1,1,1
"14913",1,1,0,0,0,1
"14914",1,1,1,1,0,1
"14915",0,0,1,0,1,0
"14916",0,0,0,0,0,1
"14917",1,1,1,1,1,1
"14918",1,0,0,0,1,0
"14919",1,1,1,0,0,1
"14920",0,1,1,1,1,1
"14921",0,0,0,0,1,1
"14922",1,1,1,1,1,0
"14923",1,1,1,1,1,1
"14924",1,1,0,1,0,0
"14925",0,1,1,1,0,1
"14926",1,1,0,1,1,1
"14927",0,1,1,0,1,0
"14928",0,1,1,1,1,1
"14929",0,1,0,0,1,1
"14930",0,1,0,0,0,0
"14931",0,1,0,0,1,1
"14932",0,1,0,0,0,1
"14933",0,1,0,0,0,1
"14934",1,1,1,1,0,1
"14935",1,1,1,1,1,1
"14936",1,1,0,1,1,1
"14937",1,1,0,0,1,1
"14938",1,1,1,1,0,0
"14939",0,1,0,1,1,0
"14940",1,1,0,0,1,1
"14941",0,1,1,1,0,1
"14942",1,1,1,1,1,0
"14943",1,1,1,1,0,1
"14944",0,1,0,1,1,1
"14945",0,0,0,0,0,1
"14946",1,1,0,1,0,0
"14947",1,1,0,1,0,1
"14948",1,1,1,1,1,1
"14949",0,1,0,1,1,1
"14950",0,0,0,0,0,1
"14951",0,1,1,0,0,1
"14952",0,1,0,1,0,0
"14953",1,0,0,1,1,1
"14954",0,1,0,1,0,1
"14955",0,0,1,0,0,1
"14956",1,0,1,0,1,1
"14957",0,0,0,1,1,1
"14958",0,1,1,1,1,0
"14959",0,1,1,1,1,0
"14960",0,1,0,0,1,0
"14961",1,1,0,0,1,1
"14962",1,1,1,0,1,1
"14963",0,1,1,1,0,0
"14964",1,1,0,1,0,0
"14965",0,1,1,0,0,1
"14966",1,0,0,1,0,0
"14967",0,1,0,0,1,1
"14968",1,1,0,0,0,1
"14969",1,1,0,1,0,1
"14970",1,1,1,1,0,1
"14971",1,1,1,1,0,1
"14972",1,1,1,1,0,1
"14973",1,1,0,0,1,1
"14974",0,0,0,1,1,1
"14975",1,1,1,1,0,1
"14976",1,0,1,0,0,0
"14977",1,1,1,1,0,1
"14978",1,1,1,0,1,1
"14979",1,1,1,1,1,1
"14980",0,1,1,0,1,1
"14981",1,0,1,1,1,1
"14982",0,1,1,0,1,0
"14983",0,1,1,1,0,1
"14984",0,1,0,0,1,0
"14985",0,1,1,1,0,1
"14986",0,1,1,1,0,0
"14987",0,1,0,1,1,0
"14988",0,1,1,0,1,1
"14989",1,1,0,0,1,0
"14990",1,1,1,1,0,1
"14991",1,1,1,1,1,1
"14992",1,1,0,0,1,1
"14993",1,1,1,1,0,1
"14994",0,1,1,0,1,1
"14995",0,1,1,0,1,0
"14996",0,1,0,0,1,1
"14997",0,1,1,1,1,0
"14998",0,1,1,0,0,1
"14999",0,1,0,0,1,1
"15000",1,0,0,1,1,1
"15001",1,1,0,1,0,1
"15002",1,0,1,1,0,1
"15003",1,1,1,1,1,0
"15004",0,1,0,1,1,1
"15005",1,1,1,0,0,1
"15006",1,1,0,1,1,0
"15007",0,0,1,0,0,1
"15008",1,1,1,1,0,1
"15009",1,1,1,1,1,1
"15010",0,1,0,1,0,0
"15011",0,1,0,1,0,1
"15012",0,1,1,1,1,1
"15013",1,1,0,0,1,1
"15014",1,0,0,1,0,0
"15015",1,1,1,1,0,1
"15016",1,0,1,0,1,1
"15017",1,1,0,1,0,1
"15018",1,1,0,0,1,1
"15019",1,1,1,0,1,1
"15020",1,0,1,1,1,1
"15021",1,0,0,0,0,1
"15022",1,0,1,0,1,1
"15023",0,0,1,1,1,1
"15024",1,1,0,1,0,1
"15025",0,1,1,0,0,0
"15026",1,1,0,1,0,1
"15027",1,1,0,1,1,1
"15028",0,0,0,0,1,0
"15029",1,1,1,1,1,1
"15030",0,1,1,1,1,0
"15031",0,1,0,1,0,1
"15032",1,1,1,0,1,1
"15033",1,1,0,1,0,1
"15034",0,1,1,0,0,1
"15035",1,1,1,1,0,1
"15036",0,1,1,0,1,1
"15037",0,1,0,1,0,1
"15038",1,1,1,1,1,0
"15039",0,0,0,0,0,1
"15040",1,1,1,0,1,1
"15041",0,0,1,0,1,1
"15042",1,1,0,0,0,0
"15043",0,1,0,1,1,1
"15044",1,1,1,1,0,1
"15045",1,1,1,1,0,1
"15046",1,1,1,1,1,0
"15047",0,0,1,1,1,0
"15048",1,1,1,1,1,1
"15049",1,1,1,1,0,1
"15050",1,1,1,1,0,1
"15051",0,1,0,0,0,0
"15052",0,1,0,1,1,0
"15053",0,1,1,0,1,1
"15054",1,0,1,1,0,1
"15055",1,1,1,1,0,1
"15056",1,1,0,1,0,1
"15057",1,1,1,1,1,1
"15058",1,1,0,1,1,1
"15059",1,1,1,1,1,0
"15060",1,1,1,1,1,1
"15061",0,1,0,0,1,1
"15062",0,1,1,0,0,1
"15063",1,1,1,0,1,0
"15064",0,0,1,1,0,1
"15065",0,1,0,0,1,0
"15066",0,1,1,1,0,1
"15067",0,1,0,0,1,0
"15068",0,1,0,1,1,0
"15069",0,1,0,0,1,0
"15070",1,0,0,1,0,1
"15071",1,1,0,0,1,0
"15072",1,1,0,1,0,1
"15073",0,1,0,0,1,0
"15074",0,1,1,0,1,1
"15075",1,1,0,1,0,1
"15076",0,1,1,1,0,1
"15077",1,1,0,1,0,0
"15078",1,1,1,1,0,1
"15079",0,0,1,0,0,0
"15080",0,1,1,0,1,1
"15081",1,1,1,1,1,1
"15082",0,1,1,1,0,1
"15083",0,1,1,1,0,1
"15084",0,1,0,1,0,1
"15085",1,1,1,1,0,1
"15086",0,1,1,1,0,1
"15087",1,1,0,1,0,0
"15088",0,0,0,1,1,1
"15089",1,0,1,1,1,1
"15090",1,0,1,0,1,0
"15091",0,0,1,0,1,0
"15092",0,1,1,1,0,1
"15093",0,0,0,1,1,1
"15094",0,1,1,1,1,1
"15095",0,1,1,0,1,1
"15096",0,1,1,1,1,1
"15097",1,1,0,1,0,1
"15098",1,0,0,0,1,1
"15099",0,0,0,1,0,1
"15100",1,1,1,0,1,0
"15101",1,1,1,0,1,1
"15102",0,1,0,0,1,0
"15103",1,1,0,0,1,0
"15104",0,1,0,1,0,1
"15105",1,0,0,1,1,0
"15106",0,1,0,1,1,1
"15107",1,0,0,0,0,1
"15108",0,1,0,1,0,0
"15109",0,1,0,1,0,1
"15110",1,1,0,0,1,1
"15111",1,0,1,1,0,0
"15112",0,1,0,1,1,1
"15113",0,1,0,1,0,1
"15114",0,1,0,0,1,1
"15115",1,1,1,0,1,1
"15116",1,0,1,0,1,1
"15117",0,0,1,1,1,1
"15118",1,0,1,0,1,1
"15119",1,1,0,1,1,0
"15120",0,1,0,1,0,1
"15121",0,1,1,1,0,1
"15122",0,1,0,0,1,0
"15123",1,1,0,1,0,0
"15124",0,1,0,0,0,1
"15125",1,1,1,1,1,1
"15126",0,1,0,1,0,1
"15127",1,0,0,1,1,1
"15128",1,1,1,1,0,0
"15129",1,0,1,1,1,1
"15130",1,1,1,1,1,0
"15131",1,1,1,0,1,1
"15132",0,0,1,0,0,1
"15133",1,1,0,0,0,1
"15134",0,1,0,1,0,0
"15135",1,0,1,1,1,1
"15136",1,1,1,1,1,1
"15137",0,1,1,1,0,1
"15138",0,1,1,1,1,0
"15139",1,1,1,1,1,0
"15140",0,1,0,0,1,1
"15141",1,1,1,0,0,1
"15142",0,1,1,0,1,1
"15143",1,1,1,0,1,0
"15144",0,1,0,1,1,0
"15145",1,1,1,1,0,1
"15146",1,1,0,1,1,1
"15147",1,1,1,1,1,1
"15148",1,1,0,0,1,1
"15149",1,1,0,1,1,1
"15150",1,1,1,1,1,0
"15151",0,0,1,1,0,1
"15152",1,1,1,0,0,1
"15153",1,1,1,0,0,0
"15154",0,0,1,1,0,0
"15155",1,1,1,1,1,1
"15156",0,0,0,0,0,1
"15157",0,1,0,1,1,1
"15158",1,1,1,1,1,1
"15159",0,1,1,0,1,0
"15160",0,0,0,0,1,0
"15161",1,1,0,1,1,0
"15162",1,1,0,0,1,1
"15163",1,1,0,0,0,1
"15164",1,0,0,1,0,1
"15165",1,1,1,1,1,1
"15166",1,0,1,0,1,0
"15167",0,1,1,0,0,1
"15168",0,1,1,0,1,1
"15169",1,1,1,1,1,1
"15170",1,1,1,1,0,1
"15171",0,1,1,1,0,1
"15172",1,1,1,0,1,1
"15173",0,1,0,0,0,0
"15174",0,1,1,1,1,0
"15175",1,0,1,1,1,1
"15176",1,1,1,1,0,1
"15177",1,0,1,0,1,1
"15178",1,1,0,1,1,1
"15179",1,1,0,0,1,0
"15180",1,1,1,1,0,1
"15181",1,1,0,0,0,0
"15182",1,0,1,1,1,1
"15183",0,1,1,0,0,1
"15184",0,1,1,1,1,0
"15185",0,1,0,1,1,1
"15186",0,1,0,0,1,0
"15187",0,1,0,0,0,1
"15188",1,1,1,0,1,0
"15189",0,0,0,1,0,0
"15190",1,1,1,1,1,0
"15191",0,1,1,0,0,1
"15192",0,1,0,1,0,1
"15193",0,1,0,0,0,1
"15194",0,1,0,1,0,0
"15195",0,1,1,1,0,1
"15196",0,1,1,1,0,1
"15197",0,1,1,1,1,1
"15198",0,1,1,1,0,0
"15199",1,1,1,1,0,1
"15200",1,1,1,0,1,1
"15201",1,1,1,1,0,1
"15202",1,1,1,1,1,1
"15203",0,0,0,0,0,1
"15204",1,1,1,1,0,1
"15205",1,1,1,1,0,1
"15206",1,1,1,1,0,1
"15207",1,1,1,0,1,0
"15208",0,1,0,0,0,1
"15209",1,1,1,0,0,1
"15210",0,1,0,1,0,1
"15211",1,1,1,1,0,1
"15212",0,1,1,1,1,1
"15213",0,1,0,1,0,1
"15214",0,1,0,0,1,1
"15215",0,1,0,0,0,1
"15216",1,1,1,1,0,1
"15217",1,1,1,1,0,1
"15218",1,1,1,1,1,1
"15219",0,0,1,1,1,1
"15220",0,1,0,0,1,1
"15221",1,1,1,0,1,1
"15222",0,1,1,1,0,1
"15223",0,1,0,1,0,0
"15224",1,1,0,0,1,1
"15225",0,1,1,0,1,0
"15226",1,1,0,1,0,1
"15227",0,0,0,1,0,0
"15228",0,1,0,0,1,0
"15229",1,1,1,1,1,1
"15230",0,0,1,1,0,1
"15231",1,0,1,0,0,1
"15232",1,0,0,1,1,0
"15233",0,1,0,1,1,1
"15234",1,1,1,1,1,1
"15235",0,0,0,0,1,1
"15236",1,1,1,0,0,1
"15237",0,0,0,0,1,1
"15238",0,1,1,1,0,1
"15239",0,0,1,1,0,1
"15240",0,1,0,0,0,1
"15241",0,1,1,1,1,1
"15242",0,1,1,1,0,1
"15243",1,1,1,1,0,1
"15244",1,0,1,1,1,1
"15245",1,1,0,1,1,0
"15246",1,1,1,1,0,1
"15247",1,1,0,1,0,1
"15248",1,0,1,0,1,1
"15249",1,0,0,1,0,1
"15250",1,1,1,1,0,1
"15251",0,1,0,1,0,1
"15252",1,1,1,1,0,1
"15253",1,1,1,1,0,1
"15254",0,1,0,1,1,1
"15255",1,0,0,1,0,1
"15256",1,0,1,0,1,0
"15257",0,0,0,0,1,1
"15258",0,1,0,0,0,1
"15259",0,0,0,1,0,1
"15260",0,1,0,1,0,0
"15261",1,1,0,0,1,1
"15262",1,1,1,1,1,0
"15263",1,1,0,0,1,1
"15264",1,0,0,1,0,1
"15265",1,1,0,0,0,1
"15266",1,0,0,0,1,1
"15267",1,1,1,1,0,1
"15268",0,1,1,1,0,1
"15269",1,1,0,0,0,0
"15270",1,0,1,0,0,1
"15271",1,1,0,0,1,1
"15272",1,1,1,1,1,1
"15273",0,1,1,1,0,1
"15274",0,1,0,1,0,0
"15275",0,1,1,0,0,0
"15276",1,1,1,0,1,0
"15277",1,1,0,1,0,1
"15278",1,1,1,0,1,0
"15279",1,1,1,1,0,1
"15280",1,1,1,1,0,0
"15281",1,1,1,1,0,1
"15282",0,1,1,1,1,1
"15283",0,1,0,0,0,1
"15284",1,1,1,0,1,0
"15285",0,1,0,1,0,1
"15286",1,1,1,1,1,1
"15287",1,1,0,1,1,1
"15288",1,1,1,0,0,1
"15289",0,0,1,0,1,0
"15290",0,1,1,0,1,0
"15291",0,1,1,0,1,0
"15292",1,1,1,1,0,0
"15293",0,0,0,1,1,0
"15294",1,1,0,1,1,1
"15295",0,0,1,0,1,0
"15296",0,1,0,0,1,0
"15297",0,0,0,1,0,0
"15298",0,1,0,0,0,1
"15299",1,1,0,0,1,0
"15300",0,0,0,0,1,1
"15301",1,1,0,0,1,1
"15302",0,1,1,1,0,0
"15303",1,1,0,1,1,1
"15304",0,0,1,0,0,1
"15305",1,1,0,0,1,1
"15306",0,1,0,0,0,1
"15307",1,0,1,1,1,1
"15308",1,1,0,1,1,1
"15309",1,1,1,1,1,1
"15310",0,1,1,1,1,1
"15311",1,0,1,1,0,1
"15312",1,1,1,1,1,1
"15313",1,1,1,1,0,1
"15314",0,0,0,1,1,1
"15315",0,0,0,0,0,1
"15316",1,0,1,0,1,1
"15317",1,1,0,1,1,1
"15318",1,1,1,0,0,0
"15319",1,1,1,1,1,0
"15320",1,1,0,1,1,1
"15321",1,1,0,1,1,0
"15322",1,0,0,0,1,0
"15323",1,1,0,1,1,1
"15324",1,1,1,1,1,0
"15325",1,0,0,1,1,1
"15326",0,0,1,1,1,1
"15327",0,0,0,1,1,0
"15328",1,1,0,1,0,1
"15329",0,1,0,0,1,0
"15330",0,0,1,0,1,1
"15331",1,1,0,0,1,1
"15332",1,0,0,0,0,1
"15333",0,1,0,1,1,0
"15334",1,1,1,1,1,1
"15335",1,1,1,0,1,1
"15336",1,1,0,1,1,1
"15337",1,1,1,1,1,1
"15338",1,1,1,0,1,1
"15339",0,0,0,1,0,1
"15340",1,1,0,0,1,1
"15341",0,1,0,0,0,1
"15342",1,1,1,1,0,1
"15343",0,1,1,1,1,1
"15344",0,0,0,0,0,1
"15345",1,1,1,1,0,1
"15346",1,1,1,0,0,1
"15347",0,0,0,0,0,1
"15348",1,1,0,1,0,1
"15349",1,1,1,1,0,0
"15350",1,1,1,1,1,1
"15351",1,1,1,0,1,1
"15352",1,1,1,1,1,1
"15353",0,1,1,1,0,1
"15354",1,1,1,1,1,1
"15355",0,1,0,1,1,1
"15356",0,1,0,0,1,1
"15357",0,1,1,0,1,1
"15358",1,0,1,1,0,1
"15359",0,0,1,1,1,1
"15360",1,0,1,1,1,1
"15361",0,1,1,1,0,1
"15362",0,1,0,1,0,1
"15363",1,0,0,0,0,1
"15364",1,0,1,1,0,1
"15365",0,0,0,1,0,1
"15366",0,1,1,1,0,1
"15367",0,1,0,1,0,1
"15368",1,0,1,0,0,0
"15369",1,1,0,1,0,0
"15370",1,1,0,1,1,1
"15371",1,1,1,1,0,1
"15372",0,1,0,0,1,1
"15373",1,1,1,1,0,0
"15374",0,1,1,0,0,1
"15375",0,0,1,0,1,1
"15376",0,1,1,0,1,0
"15377",0,1,0,0,0,1
"15378",1,1,1,1,0,1
"15379",0,0,0,1,0,0
"15380",1,0,1,1,1,1
"15381",1,1,0,0,1,0
"15382",1,1,0,0,1,1
"15383",1,1,1,1,0,1
"15384",0,1,1,0,0,1
"15385",1,1,0,0,1,1
"15386",1,1,1,0,1,1
"15387",0,1,0,0,1,1
"15388",0,0,1,0,0,1
"15389",0,1,1,0,1,1
"15390",1,1,1,1,1,1
"15391",0,1,0,1,0,1
"15392",1,1,0,0,1,1
"15393",0,1,1,1,0,1
"15394",0,1,1,1,1,1
"15395",1,0,1,0,1,1
"15396",0,1,1,1,1,1
"15397",1,1,0,0,1,1
"15398",0,0,1,0,0,0
"15399",1,1,1,0,0,1
"15400",0,1,0,1,0,0
"15401",1,1,0,1,1,1
"15402",1,1,1,1,0,1
"15403",1,1,1,1,0,1
"15404",1,1,0,0,1,0
"15405",0,1,0,1,0,0
"15406",1,1,1,0,1,1
"15407",0,1,1,1,1,1
"15408",1,1,1,0,0,1
"15409",0,1,1,0,1,0
"15410",1,1,1,0,0,1
"15411",0,1,0,0,0,0
"15412",0,1,1,0,0,1
"15413",0,1,0,0,0,1
"15414",1,0,0,0,0,0
"15415",0,1,0,1,1,1
"15416",1,1,1,0,1,1
"15417",1,1,1,1,1,1
"15418",1,0,1,1,0,1
"15419",0,1,0,1,0,1
"15420",0,1,0,0,1,1
"15421",0,1,1,0,1,0
"15422",0,1,1,1,0,1
"15423",1,1,0,1,0,0
"15424",1,0,0,1,1,1
"15425",0,0,1,1,1,0
"15426",1,0,0,1,1,0
"15427",0,0,1,1,0,0
"15428",1,1,1,0,1,1
"15429",1,1,1,0,1,1
"15430",1,1,1,1,0,1
"15431",0,1,1,0,0,1
"15432",1,0,1,0,0,1
"15433",1,1,1,0,1,0
"15434",0,0,1,0,0,1
"15435",1,1,0,1,1,1
"15436",0,0,1,0,1,1
"15437",1,1,0,0,0,1
"15438",0,1,0,1,0,1
"15439",1,1,1,1,0,1
"15440",0,0,1,1,1,1
"15441",1,0,0,1,0,1
"15442",1,1,1,1,0,1
"15443",1,1,1,1,1,1
"15444",0,1,1,0,0,1
"15445",0,1,0,0,1,1
"15446",1,1,0,1,1,0
"15447",0,1,1,1,0,1
"15448",1,1,0,1,1,1
"15449",0,0,1,1,1,1
"15450",0,0,1,0,0,1
"15451",1,1,1,1,0,1
"15452",1,0,1,0,1,0
"15453",1,1,0,1,1,1
"15454",0,1,0,1,0,1
"15455",1,1,1,1,1,1
"15456",1,1,1,1,0,1
"15457",1,1,1,0,1,1
"15458",1,1,0,1,1,0
"15459",1,1,1,0,1,1
"15460",1,1,0,0,0,0
"15461",1,1,0,0,1,1
"15462",1,0,1,1,1,1
"15463",0,1,1,1,1,1
"15464",1,1,1,0,0,0
"15465",1,1,1,1,1,1
"15466",0,1,0,1,1,1
"15467",0,1,1,0,0,0
"15468",1,1,1,1,1,1
"15469",0,1,1,0,1,1
"15470",1,1,1,0,1,0
"15471",0,1,1,1,1,0
"15472",0,1,1,1,0,1
"15473",0,0,0,0,1,1
"15474",1,1,1,1,1,1
"15475",1,0,1,0,1,1
"15476",1,1,1,1,0,1
"15477",0,1,0,0,0,1
"15478",1,1,0,1,0,1
"15479",0,0,0,0,1,1
"15480",1,0,1,1,1,0
"15481",1,1,1,1,0,0
"15482",0,1,0,1,0,1
"15483",1,1,0,1,0,1
"15484",1,1,1,1,0,1
"15485",0,1,1,1,0,0
"15486",1,1,1,0,0,0
"15487",1,1,1,0,1,1
"15488",1,1,0,0,0,1
"15489",1,0,0,0,1,0
"15490",0,1,0,1,1,0
"15491",0,1,0,1,0,1
"15492",1,0,0,0,1,1
"15493",0,0,1,0,0,1
"15494",1,1,1,0,1,0
"15495",1,0,1,0,1,0
"15496",0,0,1,0,1,0
"15497",0,0,1,0,0,1
"15498",1,1,1,1,1,1
"15499",0,0,0,0,1,1
"15500",0,1,0,0,0,1
"15501",0,0,0,0,0,1
"15502",1,1,0,1,0,0
"15503",0,1,0,1,0,1
"15504",0,1,0,0,1,1
"15505",1,0,1,1,1,1
"15506",1,1,1,1,0,0
"15507",1,1,1,0,0,1
"15508",1,0,0,1,1,0
"15509",0,1,1,0,1,1
"15510",1,1,1,1,1,0
"15511",1,1,1,1,1,1
"15512",1,1,1,1,1,1
"15513",0,1,1,1,0,1
"15514",0,0,1,0,1,0
"15515",1,1,0,0,0,1
"15516",1,1,1,1,1,1
"15517",1,1,1,1,1,1
"15518",1,1,0,0,1,0
"15519",0,0,1,0,1,1
"15520",1,0,0,0,1,1
"15521",1,1,0,0,0,1
"15522",1,1,1,0,1,1
"15523",1,1,0,1,1,1
"15524",0,1,1,1,0,1
"15525",1,1,1,1,1,0
"15526",1,1,1,1,1,1
"15527",0,1,1,1,1,1
"15528",1,1,1,1,1,1
"15529",0,1,0,0,0,1
"15530",0,0,1,1,0,0
"15531",1,0,0,1,1,1
"15532",1,1,1,1,0,1
"15533",0,1,0,0,1,0
"15534",1,1,1,1,1,1
"15535",1,0,1,1,1,1
"15536",0,1,0,1,0,1
"15537",0,0,0,1,0,1
"15538",1,1,1,1,0,1
"15539",0,1,0,0,0,1
"15540",1,1,1,1,1,1
"15541",0,1,1,0,1,1
"15542",0,1,1,1,1,0
"15543",0,0,0,1,1,0
"15544",0,1,1,1,0,1
"15545",0,0,0,0,0,1
"15546",1,0,1,1,0,1
"15547",1,1,1,1,1,1
"15548",1,1,1,1,1,1
"15549",0,1,1,0,1,0
"15550",1,0,0,1,0,1
"15551",0,1,0,1,1,1
"15552",0,1,1,0,1,1
"15553",1,1,0,0,1,0
"15554",0,1,1,1,0,1
"15555",1,1,1,1,1,1
"15556",1,0,1,1,0,1
"15557",1,1,1,1,0,1
"15558",0,1,1,0,0,0
"15559",0,1,0,0,0,1
"15560",1,1,1,1,0,1
"15561",1,1,0,0,0,1
"15562",0,1,0,0,0,1
"15563",0,0,0,0,1,0
"15564",0,1,1,0,1,1
"15565",1,1,1,1,1,0
"15566",1,0,1,1,1,1
"15567",0,0,1,1,0,0
"15568",1,1,1,1,0,1
"15569",0,1,1,0,1,0
"15570",0,1,0,0,1,0
"15571",1,1,1,0,1,1
"15572",1,1,0,1,1,1
"15573",1,1,1,1,1,0
"15574",1,1,0,1,1,1
"15575",1,0,1,0,1,0
"15576",1,1,0,1,1,1
"15577",0,0,0,0,1,1
"15578",0,1,0,1,0,1
"15579",1,1,1,1,1,1
"15580",1,1,1,0,1,1
"15581",0,1,0,1,1,1
"15582",0,1,1,1,0,1
"15583",1,1,0,1,1,0
"15584",1,1,0,1,1,1
"15585",1,1,1,1,1,0
"15586",0,1,0,0,0,0
"15587",1,1,0,0,1,0
"15588",0,1,1,1,1,1
"15589",1,1,1,1,1,1
"15590",0,1,1,1,0,0
"15591",1,1,0,1,0,0
"15592",1,1,1,1,1,1
"15593",0,1,0,1,1,1
"15594",1,1,1,1,1,1
"15595",0,0,0,1,1,1
"15596",1,1,1,1,1,1
"15597",1,1,1,1,0,1
"15598",1,0,0,0,0,0
"15599",1,1,1,0,1,0
"15600",1,1,1,1,0,0
"15601",1,1,0,1,0,0
"15602",0,0,0,0,1,1
"15603",1,1,1,1,1,1
"15604",1,1,0,1,1,1
"15605",0,1,1,1,1,1
"15606",1,1,0,1,1,0
