"","V7221","V7215","V8527","V7202","V8512","V8526","V7206","V8509","V8530"
"2730",0,1,0,1,1,1,0,0,0
"2731",1,0,1,1,1,1,1,0,1
"2732",0,1,1,0,1,1,1,0,1
"2733",1,1,0,1,0,0,0,1,1
"2734",1,0,1,1,1,1,1,0,1
"2735",1,1,0,0,0,1,1,1,1
"2736",0,1,0,1,1,1,0,0,0
"2737",1,1,0,0,0,1,1,1,1
"2738",1,1,1,0,0,1,1,0,1
"2739",0,1,0,1,1,1,1,0,0
"2740",1,0,0,0,1,1,1,0,0
"2741",1,1,1,1,0,0,1,0,0
"2742",1,0,1,1,1,1,1,0,1
"2743",1,0,1,1,0,1,1,0,1
"2744",0,1,1,0,1,1,1,0,1
"2745",0,1,1,1,0,0,0,0,1
"2746",1,1,0,1,1,0,0,0,1
"2747",0,0,1,0,1,1,0,1,1
"2748",0,1,1,0,1,1,1,0,1
"2749",0,0,1,0,1,0,1,0,1
"2750",1,1,1,0,1,0,1,0,1
"2751",0,0,1,1,1,0,0,0,0
"2752",1,1,1,1,0,0,1,0,1
"2753",1,1,1,0,1,0,1,0,1
"2754",1,1,1,1,0,0,0,1,0
"2755",0,0,1,1,1,1,0,0,0
"2756",0,0,1,0,1,1,0,0,1
"2757",0,1,0,1,0,1,1,1,0
"2758",0,0,0,1,0,0,1,0,1
"2759",1,1,1,1,1,1,1,0,1
"2760",0,1,0,1,0,0,1,0,0
"2761",0,1,0,0,0,0,1,0,0
"2762",1,0,1,1,1,1,0,0,1
"2763",1,1,1,1,1,1,0,0,1
"2764",0,0,1,0,0,0,1,0,0
"2765",0,1,1,0,1,1,1,0,1
"2766",1,0,1,1,1,1,1,0,1
"2767",0,1,1,0,1,1,0,0,1
"2768",1,1,0,1,1,0,1,0,0
"2769",0,1,0,0,1,1,1,0,1
"2770",0,0,0,1,1,1,0,0,1
"2771",0,1,1,1,1,1,1,0,1
"2772",1,0,0,0,0,1,1,0,0
"2773",1,0,0,1,0,0,0,0,1
"2774",0,1,0,1,1,1,0,0,0
"2775",0,1,0,0,0,1,1,0,1
"2776",1,1,1,0,1,1,1,0,1
"2777",1,1,0,0,1,1,1,0,1
"2778",0,0,1,1,0,0,1,0,0
"2779",0,0,1,1,0,1,1,0,1
"2780",0,1,1,1,1,0,1,0,1
"2781",1,1,1,0,1,1,1,0,1
"2782",1,0,0,1,1,1,1,0,1
"2783",1,0,1,1,1,1,0,0,1
"2784",1,1,1,1,1,1,1,0,0
"2785",1,1,1,0,1,1,1,0,0
"2786",1,1,1,0,1,1,1,0,1
"2787",1,0,1,1,1,1,1,0,1
"2788",0,0,1,0,0,1,1,0,1
"2789",0,1,0,1,0,0,1,0,1
"2790",0,0,0,0,1,1,1,0,1
"2791",0,1,0,0,1,0,1,0,1
"2792",0,0,1,0,1,0,1,0,1
"2793",0,0,1,1,1,0,1,1,0
"2794",1,0,1,1,1,1,1,0,1
"2795",0,0,1,0,1,1,1,0,1
"2796",1,1,1,1,1,0,1,0,1
"2797",0,0,0,1,0,0,1,1,0
"2798",0,0,1,0,0,1,0,0,1
"2799",1,1,1,0,1,1,1,0,1
"2800",0,1,1,1,1,1,1,0,1
"2801",0,0,0,0,1,1,1,1,1
"2802",0,0,1,0,1,1,1,0,1
"2803",0,1,1,0,0,0,0,0,1
"2804",1,1,1,1,1,1,1,0,1
"2805",0,1,0,1,0,0,1,0,0
"2806",0,0,1,0,1,1,1,0,1
"2807",0,0,0,1,1,1,0,0,0
"2808",1,0,1,1,0,0,0,1,0
"2809",1,0,1,0,1,0,1,0,1
"2810",1,1,1,1,1,1,1,0,1
"2811",1,0,0,1,1,0,1,0,1
"2812",0,0,1,0,1,1,1,0,1
"2813",1,0,1,0,1,1,1,0,1
"2814",1,1,1,1,1,1,1,0,1
"2815",1,1,1,1,1,0,1,0,1
"2816",0,0,1,1,1,0,1,1,1
"2817",0,0,1,1,1,0,0,0,1
"2818",0,1,1,1,1,0,1,0,0
"2819",1,1,1,0,1,0,1,0,0
"2820",1,0,1,1,1,0,1,0,1
"2821",0,0,1,1,1,1,1,0,1
"2822",1,0,0,1,1,1,1,0,0
"2823",1,1,1,0,1,1,1,0,1
"2824",0,0,0,0,1,1,1,0,1
"2825",0,0,1,1,1,0,1,0,0
"2826",0,1,1,0,1,1,1,0,1
"2827",1,1,0,1,1,1,1,0,1
"2828",1,1,1,0,1,1,1,0,1
"2829",0,0,1,0,1,1,1,0,1
"2830",0,0,1,0,1,1,0,1,1
"2831",0,1,1,0,1,1,1,0,0
"2832",1,0,0,1,0,0,1,1,1
"2833",1,1,1,0,1,1,0,0,1
"2834",0,0,0,0,1,1,1,0,0
"2835",1,1,1,1,1,1,1,0,1
"2836",0,1,1,0,1,1,1,0,1
"2837",0,1,1,0,0,0,1,0,0
"2838",0,0,0,1,0,0,1,0,0
"2839",0,0,1,1,0,0,1,0,0
"2840",0,1,1,1,1,0,1,0,0
"2841",0,1,1,0,1,1,0,0,1
"2842",1,1,1,1,1,0,1,0,0
"2843",0,1,1,1,1,1,1,1,1
"2844",1,0,1,0,0,1,1,0,1
"2845",0,1,0,0,1,1,0,0,1
"2846",1,0,0,1,1,1,0,0,0
"2847",1,1,1,1,0,1,1,0,1
"2848",0,0,1,1,1,0,0,0,0
"2849",0,0,1,0,1,1,1,0,1
"2850",0,0,1,1,1,1,1,0,1
"2851",1,0,1,0,1,0,1,0,1
"2852",1,0,1,1,1,1,1,0,1
"2853",1,0,0,0,0,0,0,0,0
"2854",1,0,0,0,0,1,1,0,1
"2855",1,0,1,0,1,0,0,0,1
"2856",0,0,0,0,1,0,1,0,0
"2857",1,0,1,0,1,1,1,0,1
"2858",1,0,0,0,1,1,1,0,0
"2859",0,1,1,1,0,0,1,0,0
"2860",0,0,1,1,1,1,1,1,1
"2861",1,0,0,1,0,0,1,1,0
"2862",0,0,1,0,1,1,1,1,1
"2863",0,0,1,0,1,1,1,0,1
"2864",1,1,1,1,1,0,1,0,1
"2865",0,0,1,1,1,0,1,0,0
"2866",0,1,0,1,1,1,1,1,0
"2867",0,1,1,1,1,1,1,1,1
"2868",1,1,1,1,1,1,1,0,1
"2869",0,0,1,1,0,0,0,0,0
"2870",1,0,1,0,1,1,1,0,1
"2871",1,0,1,0,1,1,1,0,1
"2872",0,0,1,0,1,1,1,0,1
"2873",1,1,0,0,1,0,1,0,1
"2874",1,0,1,1,0,1,1,0,0
"2875",0,0,0,0,1,1,1,0,1
"2876",1,1,1,1,0,0,1,1,0
"2877",0,1,0,0,1,0,1,1,0
"2878",1,0,1,0,1,0,0,0,1
"2879",0,0,1,0,1,0,1,0,1
"2880",1,0,0,1,1,0,1,0,0
"2881",0,1,1,1,0,0,1,0,0
"2882",0,0,1,0,1,1,0,1,1
"2883",1,0,1,0,1,1,1,0,1
"2884",0,0,1,1,1,1,0,0,1
"2885",0,1,0,0,1,0,1,1,1
"2886",0,0,1,0,1,1,0,0,1
"2887",0,1,1,1,1,1,0,0,0
"2888",0,1,0,0,0,0,1,1,1
"2889",1,0,1,0,1,1,1,0,1
"2890",1,1,1,0,1,0,1,0,1
"2891",0,1,0,0,1,0,0,0,0
"2892",0,1,0,1,0,0,0,0,0
"2893",1,0,1,1,1,1,1,0,1
"2894",0,1,0,0,1,1,0,0,1
"2895",1,1,0,0,1,1,0,0,0
"2896",0,1,0,0,1,0,1,0,1
"2897",0,0,0,0,0,0,1,1,1
"2898",1,0,1,0,1,0,1,0,1
"2899",1,1,1,0,1,1,1,0,1
"2900",0,0,1,0,1,0,0,0,1
"2901",1,0,1,0,0,1,1,0,1
"2902",1,0,0,0,1,0,1,0,1
"2903",1,1,1,1,1,1,1,0,0
"2904",0,1,1,0,1,0,0,1,0
"2905",1,1,1,0,1,1,1,0,1
"2906",1,1,0,1,0,0,1,1,0
"2907",0,0,1,1,1,1,1,0,1
"2908",0,1,1,0,1,0,1,0,0
"2909",0,0,1,0,0,1,1,0,0
"2910",1,0,1,0,1,0,1,0,1
"2911",1,0,1,1,0,1,1,1,0
"2912",0,0,0,0,1,0,1,0,0
"2913",0,0,0,0,0,1,1,0,0
"2914",1,1,1,0,1,1,1,0,1
"2915",1,1,1,0,1,1,1,0,1
"2916",0,0,0,1,1,1,0,0,1
"2917",0,0,1,0,1,0,0,0,0
"2918",0,1,1,0,0,1,0,0,1
"2919",0,0,1,0,1,1,0,0,1
"2920",1,1,1,1,0,0,0,1,0
"2921",1,0,1,1,1,1,1,0,0
"2922",1,1,1,1,0,0,1,1,0
"2923",1,1,0,1,1,1,1,0,1
"2924",1,0,1,1,1,0,1,0,1
"2925",0,1,1,0,1,1,0,0,1
"2926",1,0,0,1,1,0,1,0,1
"2927",1,1,1,0,1,1,1,0,1
"2928",0,0,1,0,1,0,1,0,1
"2929",1,1,1,1,1,1,1,0,1
"2930",1,1,1,0,1,1,1,0,1
"2931",1,0,1,1,1,1,1,0,1
"2932",1,1,1,1,1,0,1,0,1
"2933",1,0,1,1,1,0,0,0,0
"2934",0,1,0,1,1,0,1,0,0
"2935",0,0,1,0,1,1,1,0,1
"2936",1,1,1,1,1,1,0,0,1
"2937",1,0,0,1,1,0,1,1,1
"2938",0,0,1,1,1,1,1,0,1
"2939",1,1,1,1,1,1,1,0,1
"2940",1,0,1,1,1,0,1,0,1
"2941",1,0,0,1,1,1,1,0,1
"2942",0,1,0,0,0,0,1,0,1
"2943",0,1,0,1,0,0,1,1,0
"2944",1,1,0,0,0,1,1,0,1
"2945",1,0,1,1,1,1,1,0,1
"2946",0,1,1,1,1,1,1,0,1
"2947",0,0,1,1,1,1,1,0,1
"2948",0,0,0,1,1,0,1,0,1
"2949",0,1,1,1,1,1,1,0,1
"2950",1,1,1,1,1,1,1,0,1
"2951",0,1,1,1,1,0,1,0,1
"2952",1,1,1,1,1,1,1,0,1
"2953",0,0,0,1,1,1,0,0,1
"2954",0,0,1,0,1,0,1,0,0
"2955",1,0,1,0,0,1,1,0,1
"2956",0,0,1,0,0,1,1,0,1
"2957",1,1,1,0,1,1,1,0,1
"2958",1,1,1,1,1,0,1,0,1
"2959",1,1,0,1,0,0,1,1,0
"2960",0,1,1,1,1,1,1,0,1
"2961",0,0,1,0,1,1,1,0,1
"2962",1,0,0,0,1,0,1,0,1
"2963",1,1,1,0,1,1,1,0,1
"2964",0,0,1,0,1,1,1,1,1
"2965",1,1,1,0,1,1,1,0,1
"2966",1,1,0,1,0,1,1,1,0
"2967",0,1,0,1,0,1,1,0,1
"2968",0,1,0,1,1,1,0,0,1
"2969",0,0,1,1,1,1,1,0,1
"2970",1,1,0,1,1,0,1,0,1
"2971",1,1,1,1,1,1,1,0,1
"2972",0,1,0,1,0,1,1,0,0
"2973",1,1,1,0,1,1,1,0,1
"2974",1,0,0,1,1,1,1,0,0
"2975",0,1,0,1,0,1,1,0,0
"2976",0,0,0,1,0,0,1,1,0
"2977",1,0,1,0,1,1,1,0,1
"2978",0,0,0,0,1,0,1,1,0
"2979",0,1,1,0,1,0,1,0,1
"2980",0,0,0,0,0,0,1,1,0
"2981",1,1,1,1,1,1,1,0,1
"2982",1,1,0,0,1,1,1,0,1
"2983",0,1,0,0,0,0,1,0,1
"2984",1,1,1,0,0,1,1,0,1
"2985",1,0,1,0,1,1,0,0,1
"2986",0,1,0,0,1,1,1,0,1
"2987",1,1,0,0,1,1,1,0,1
"2988",1,1,1,0,1,0,1,0,1
"2989",1,1,1,1,1,1,1,0,1
"2990",0,0,0,1,1,0,1,0,0
"2991",0,1,0,0,0,1,0,1,1
"2992",0,1,0,1,0,1,0,0,0
"2993",1,1,1,0,1,1,1,0,1
"2994",0,0,0,1,1,1,1,0,0
"2995",1,0,0,1,1,1,1,0,1
"2996",0,0,1,0,1,1,1,0,0
"2997",0,0,1,1,0,1,1,0,1
"2998",0,0,1,0,1,0,1,0,1
"2999",0,1,1,1,1,0,1,0,1
"3000",1,0,0,1,0,0,1,0,1
"3001",0,0,0,1,0,0,1,0,0
"3002",1,1,0,1,1,0,1,0,1
"3003",1,1,0,1,0,1,1,0,0
"3004",1,1,1,1,1,1,1,0,1
"3005",1,1,1,1,1,0,1,0,1
"3006",0,0,1,0,1,1,1,0,1
"3007",0,1,0,0,1,0,0,0,1
"3008",1,1,0,1,0,0,1,0,1
"3009",1,1,0,0,1,1,1,0,1
"3010",1,1,1,1,1,1,1,0,1
"3011",0,0,1,1,1,0,1,0,0
"3012",0,1,0,0,0,0,1,1,1
"3013",1,1,0,0,1,1,1,0,1
"3014",0,0,1,1,0,0,1,1,0
"3015",1,1,0,1,1,1,1,0,1
"3016",0,0,1,0,0,0,0,1,0
"3017",1,1,1,1,1,1,1,0,0
"3018",0,1,1,1,1,1,1,0,1
"3019",1,1,1,1,1,1,1,0,1
"3020",0,0,0,0,1,1,0,0,1
"3021",1,0,1,1,1,1,1,0,0
"3022",0,0,1,0,1,1,1,1,1
"3023",1,1,1,1,1,0,1,0,1
"3024",0,0,0,1,0,1,1,0,0
"3025",0,1,1,1,1,0,1,0,0
"3026",1,0,0,1,0,1,1,0,1
"3027",1,0,1,1,0,0,1,0,0
"3028",1,1,1,0,1,0,1,0,1
"3029",1,1,0,0,1,0,1,1,0
"3030",1,0,1,0,1,1,1,1,1
"3031",1,1,1,0,1,1,1,0,1
"3032",1,1,1,1,1,1,1,1,1
"3033",0,0,0,1,1,0,1,0,0
"3034",0,1,1,0,1,0,1,0,1
"3035",1,1,1,1,1,0,1,0,0
"3036",0,0,0,0,1,1,1,0,1
"3037",1,0,1,1,0,0,1,0,1
"3038",1,1,1,1,0,0,1,0,0
"3039",0,0,0,0,1,0,1,0,0
"3040",0,0,0,0,1,0,0,1,0
"3041",1,1,1,0,1,1,1,0,1
"3042",0,1,1,1,0,1,1,0,0
"3043",1,1,1,1,1,0,1,0,0
"3044",0,1,1,0,1,0,1,0,0
"3045",1,1,0,1,0,0,1,0,0
"3046",1,1,1,1,1,1,1,0,1
"3047",1,1,1,0,1,1,1,0,1
"3048",1,1,1,1,1,1,1,0,1
"3049",1,1,1,1,0,1,1,0,1
"3050",1,0,0,1,1,0,1,0,1
"3051",0,0,1,0,0,1,1,0,1
"3052",0,0,1,1,1,0,1,0,1
"3053",1,0,1,1,1,1,1,0,1
"3054",0,1,0,1,0,1,0,0,1
"3055",1,1,1,1,1,1,1,0,1
"3056",1,1,1,0,1,1,1,0,1
"3057",0,1,1,0,1,1,1,0,1
"3058",0,0,1,1,1,0,1,0,1
"3059",1,1,0,1,1,0,0,0,0
"3060",1,0,1,1,0,0,1,0,1
"3061",1,1,0,1,1,1,1,0,1
"3062",1,1,1,1,1,0,1,0,1
"3063",1,0,1,1,0,0,1,0,0
"3064",0,1,1,1,1,1,1,0,1
"3065",0,1,1,1,1,0,1,0,0
"3066",0,1,0,0,0,0,1,0,0
"3067",1,0,0,0,1,0,1,0,1
"3068",0,0,0,0,1,0,1,0,1
"3069",0,1,1,0,1,0,1,0,0
"3070",1,1,1,1,1,0,1,0,1
"3071",0,0,1,1,1,0,1,0,0
"3072",1,0,1,1,1,1,1,0,1
"3073",0,0,1,1,1,0,1,0,1
"3074",1,0,1,0,1,1,1,0,1
"3075",0,1,1,1,1,1,0,0,1
"3076",1,0,1,1,1,1,1,0,1
"3077",0,0,1,1,0,1,1,0,1
"3078",1,0,1,1,1,1,0,0,1
"3079",1,1,1,1,1,1,1,0,1
"3080",0,0,0,0,1,0,0,0,0
"3081",0,1,0,1,1,0,0,1,0
"3082",1,1,0,1,1,0,0,0,1
"3083",1,1,1,1,1,1,1,0,1
"3084",0,0,1,0,1,1,1,0,1
"3085",1,1,1,0,1,1,1,0,1
"3086",1,0,1,1,0,0,0,0,1
"3087",1,0,1,0,1,1,1,0,1
"3088",1,0,1,0,1,1,1,0,1
"3089",0,0,1,0,1,0,1,0,1
"3090",1,0,1,0,0,1,1,0,1
"3091",1,1,1,1,1,1,1,0,1
"3092",1,1,1,0,1,1,1,0,0
"3093",0,1,0,0,0,0,1,1,0
"3094",1,1,1,1,1,1,1,0,1
"3095",0,0,1,1,0,1,1,0,0
"3096",1,0,1,0,1,1,1,0,1
"3097",1,1,0,1,1,0,1,0,1
"3098",1,1,0,1,0,0,1,0,0
"3099",1,1,0,0,1,1,1,0,1
"3100",1,1,0,1,0,1,1,0,1
"3101",1,1,1,0,1,1,1,0,1
"3102",1,1,0,0,0,0,1,0,0
"3103",1,0,1,0,0,1,0,0,1
"3104",0,1,1,1,1,1,1,0,1
"3105",1,0,1,1,1,1,1,0,1
"3106",1,1,1,1,1,0,1,0,1
"3107",1,1,0,0,0,0,1,1,0
"3108",0,1,0,0,0,0,1,1,1
"3109",1,0,0,0,1,1,1,0,1
"3110",1,0,1,1,1,0,0,0,1
"3111",0,1,1,0,1,1,1,0,0
"3112",0,0,0,1,0,0,0,1,1
"3113",0,1,1,1,1,1,1,0,0
"3114",1,0,1,0,1,1,1,0,1
"3115",0,0,0,0,1,1,1,1,1
"3116",1,0,1,1,1,1,1,0,1
"3117",0,1,1,0,1,1,1,1,1
"3118",1,1,1,1,1,1,1,0,0
"3119",1,1,1,0,1,1,1,0,1
"3120",1,0,1,0,0,1,1,0,1
"3121",1,0,1,0,1,1,1,0,1
"3122",1,1,0,1,1,0,1,0,1
"3123",1,1,1,1,1,0,1,0,1
"3124",0,1,1,1,1,1,1,0,1
"3125",0,0,1,0,1,1,1,0,0
"3126",1,1,1,1,1,1,1,0,1
"3127",0,1,1,1,0,1,1,1,1
"3128",1,1,0,0,1,1,1,0,1
"3129",0,1,1,1,1,0,1,1,1
"3130",0,1,0,0,1,0,0,0,1
"3131",1,0,1,1,1,1,0,0,1
"3132",1,0,0,1,0,0,1,0,0
"3133",0,0,1,1,1,1,1,0,1
"3134",1,1,1,1,1,1,1,0,1
"3135",1,0,1,0,1,1,1,0,1
"3136",1,0,1,1,1,0,1,0,0
"3137",0,0,1,0,1,1,0,0,1
"3138",0,0,0,1,1,0,1,0,1
"3139",1,1,1,1,1,1,1,0,1
"3140",1,0,1,1,1,1,1,0,1
"3141",0,1,0,1,1,0,1,0,0
"3142",1,0,1,0,1,1,1,0,1
"3143",1,1,1,0,1,1,1,0,1
"3144",0,0,1,0,0,0,0,1,0
"3145",0,1,1,0,0,1,0,0,1
"3146",1,0,0,0,1,1,1,0,0
"3147",0,1,0,1,0,0,1,1,0
"3148",1,1,0,1,0,0,1,1,0
"3149",1,0,1,1,1,1,1,0,0
"3150",0,0,0,1,0,0,0,0,0
"3151",0,1,0,0,1,1,1,1,1
"3152",1,1,1,0,1,0,1,0,1
"3153",1,1,1,1,1,1,1,0,1
"3154",0,1,0,1,1,0,1,0,1
"3155",0,0,1,0,1,0,1,0,1
"3156",0,0,0,1,1,0,1,0,0
"3157",0,1,0,1,1,0,1,0,1
"3158",1,1,1,1,1,1,1,0,1
"3159",0,1,0,0,1,1,1,0,1
"3160",0,0,0,0,1,0,1,0,1
"3161",1,1,1,1,1,1,1,0,0
"3162",1,0,1,0,1,1,1,0,1
"3163",1,0,1,0,1,1,1,0,1
"3164",1,1,1,1,1,1,1,0,0
"3165",1,1,1,1,1,0,1,0,0
"3166",1,0,0,1,1,0,1,0,0
"3167",0,0,1,1,1,1,0,0,1
"3168",1,1,1,1,0,0,1,0,1
"3169",1,0,0,0,1,1,1,0,1
"3170",0,0,0,0,0,0,1,0,1
"3171",0,1,1,1,1,1,1,0,1
"3172",0,1,1,0,1,1,0,0,1
"3173",0,1,0,0,1,1,1,0,1
"3174",0,1,0,0,1,0,1,0,1
"3175",0,1,1,0,1,1,1,0,1
"3176",1,0,0,1,0,0,1,1,0
"3177",1,1,1,1,1,1,1,0,1
"3178",1,1,1,0,1,1,0,0,0
"3179",1,1,0,0,1,0,0,0,0
"3180",1,0,1,1,1,0,1,0,1
"3181",0,0,1,1,1,0,1,0,1
"3182",1,1,0,0,1,0,1,0,1
"3183",0,1,1,0,1,1,1,0,1
"3184",1,1,1,1,1,1,1,0,1
"3185",0,0,0,1,1,1,0,0,1
"3186",0,0,0,1,0,0,0,1,0
"3187",0,1,1,0,1,1,1,0,1
"3188",1,1,1,0,1,1,1,0,0
"3189",0,0,1,1,1,1,1,0,1
"3190",1,1,1,0,1,1,1,0,1
"3191",1,1,1,0,1,1,0,0,1
"3192",1,1,0,1,1,1,1,0,1
"3193",1,1,1,1,1,1,1,0,1
"3194",0,0,1,0,1,1,1,0,1
"3195",0,1,1,1,0,1,1,0,1
"3196",1,0,1,1,1,0,0,0,0
"3197",1,1,0,1,0,0,1,0,1
"3198",0,1,1,0,0,0,1,1,0
"3199",0,1,1,1,0,1,1,0,0
"3200",1,0,1,0,1,1,1,0,1
"3201",0,0,0,0,1,1,0,0,1
"3202",1,1,1,1,1,1,1,0,1
"3203",0,1,1,1,1,0,1,0,1
"3204",1,1,1,1,0,1,0,1,1
"3205",1,1,1,1,0,1,0,0,1
"3206",1,1,1,1,1,1,1,0,1
"3207",1,1,1,1,0,1,1,0,1
"3208",0,1,1,1,0,0,1,1,0
"3209",0,1,1,0,1,1,1,0,1
"3210",1,1,1,1,1,0,1,0,0
"3211",1,1,1,0,1,1,1,0,1
"3212",1,0,0,1,1,0,0,0,0
"3213",1,1,1,0,1,1,1,0,1
"3214",1,1,1,1,1,0,1,0,0
"3215",1,0,1,1,1,0,1,0,1
"3216",1,0,1,0,1,1,1,0,1
"3217",0,1,1,0,0,1,0,0,0
"3218",0,0,0,1,1,0,1,0,0
"3219",1,0,1,1,0,1,1,0,1
"3220",0,1,1,0,1,1,1,0,1
"3221",0,1,1,1,0,0,0,1,1
"3222",1,1,1,0,1,1,1,0,0
"3223",1,1,1,1,1,1,0,0,1
"3224",0,1,1,1,1,0,0,0,1
"3225",0,0,1,0,1,0,1,1,1
"3226",1,0,1,1,0,0,1,0,0
"3227",0,0,1,1,0,0,0,0,0
"3228",0,0,1,0,1,1,1,0,1
"3229",1,1,1,1,1,0,1,0,1
"3230",0,0,0,1,0,0,1,1,1
"3231",0,0,1,0,1,0,1,0,0
"3232",1,0,1,1,1,1,1,0,1
"3233",1,1,1,1,1,1,1,0,1
"3234",1,0,1,1,1,1,1,0,1
"3235",0,0,0,0,1,0,1,0,1
"3236",0,0,1,1,1,1,1,0,0
"3237",1,0,1,0,1,1,0,0,1
"3238",0,1,1,0,1,1,1,1,1
"3239",1,0,0,0,1,1,1,0,0
"3240",1,1,0,1,0,0,0,0,1
"3241",0,0,0,1,1,0,1,0,1
"3242",0,1,1,0,0,1,1,1,1
"3243",1,1,1,1,0,1,1,0,0
"3244",1,1,1,1,1,1,1,0,1
"3245",1,0,1,1,0,0,1,1,1
"3246",1,1,1,1,1,1,1,0,1
"3247",0,0,1,1,0,1,0,0,0
"3248",1,0,1,1,1,1,1,0,0
"3249",1,1,0,0,1,1,1,0,1
"3250",1,1,0,1,1,0,1,0,1
"3251",0,0,1,0,1,0,0,0,0
"3252",1,1,1,0,1,1,1,0,1
"3253",1,1,1,0,1,0,1,0,1
"3254",1,0,1,0,1,1,1,0,1
"3255",0,0,1,1,1,0,0,1,1
"3256",1,1,0,0,1,1,0,0,1
"3257",1,0,1,1,1,1,1,0,1
"3258",1,1,1,1,1,1,0,0,0
"3259",0,0,1,1,1,1,1,0,1
"3260",0,0,1,1,1,1,1,0,1
"3261",0,1,0,0,1,1,1,0,1
"3262",0,0,1,0,1,1,1,0,1
"3263",1,1,1,0,1,1,1,0,1
"3264",0,0,1,0,1,0,1,0,1
"3265",0,0,0,0,1,0,1,1,1
"3266",1,1,1,1,1,1,1,0,1
"3267",0,1,1,0,1,1,1,0,1
"3268",1,0,1,1,0,1,1,1,1
"3269",1,0,1,0,1,0,1,0,0
"3270",1,0,1,1,1,1,1,0,1
"3271",0,0,1,1,1,1,1,0,0
"3272",1,0,1,1,1,1,1,0,0
"3273",1,0,0,1,1,1,1,0,0
"3274",1,1,1,0,1,1,1,0,0
"3275",0,0,0,0,1,0,1,0,1
"3276",1,0,0,1,1,0,1,1,0
"3277",0,0,0,1,1,0,1,0,0
"3278",0,1,0,0,1,0,1,0,1
"3279",1,0,1,0,1,0,1,0,1
"3280",0,1,0,0,1,1,1,0,1
"3281",1,0,1,1,1,0,1,0,1
"3282",0,0,1,0,1,0,1,1,1
"3283",1,0,1,0,0,1,1,0,1
"3284",1,1,1,0,0,1,1,0,1
"3285",1,1,1,1,1,0,1,0,1
"3286",0,1,1,1,1,0,0,0,1
"3287",0,0,1,0,1,1,1,0,0
"3288",0,1,0,0,0,1,1,1,1
"3289",0,1,0,0,1,1,1,0,0
"3290",0,0,1,1,1,0,1,0,0
"3291",1,1,1,0,1,1,0,0,1
"3292",1,1,0,0,1,0,1,0,0
"3293",1,1,0,1,1,0,1,0,1
"3294",0,0,1,0,1,1,1,0,1
"3295",1,1,1,0,1,0,1,0,1
"3296",0,0,0,0,1,1,1,0,1
"3297",0,1,1,0,1,1,1,0,1
"3298",0,0,0,1,0,0,1,1,1
"3299",1,1,1,1,0,1,1,0,1
"3300",1,1,0,1,1,0,1,0,1
"3301",1,0,0,0,0,1,1,1,1
"3302",0,0,1,1,1,0,1,0,1
"3303",1,0,1,1,0,1,1,0,0
"3304",0,0,1,0,1,0,0,0,0
"3305",0,1,0,0,0,0,1,1,1
"3306",1,0,0,0,0,0,1,0,1
"3307",1,0,1,0,1,1,1,0,1
"3308",0,1,0,1,0,0,1,1,1
"3309",0,0,0,0,1,1,1,0,1
"3310",1,1,1,1,1,1,1,0,1
"3311",0,1,1,1,0,1,1,1,0
"3312",1,1,1,0,1,0,1,0,1
"3313",1,0,1,0,1,1,1,0,1
"3314",1,0,0,0,1,1,0,0,1
"3315",1,1,0,0,1,1,1,0,1
"3316",0,1,0,0,0,1,1,0,1
"3317",0,0,0,1,0,1,1,1,0
"3318",1,0,1,1,0,1,1,0,1
"3319",0,0,1,0,1,1,1,0,1
"3320",0,0,0,0,1,1,1,0,1
"3321",0,1,0,0,0,1,0,0,1
"3322",0,1,1,0,1,1,0,0,1
"3323",0,0,0,1,0,1,1,0,0
"3324",1,1,1,1,1,1,1,0,1
"3325",1,1,0,1,0,1,1,0,1
"3326",0,0,0,0,1,1,1,1,1
"3327",0,1,0,0,1,0,0,0,0
"3328",0,0,1,1,0,0,1,1,0
"3329",0,1,1,0,1,1,1,0,1
"3330",1,0,0,1,1,1,1,0,1
"3331",0,0,0,1,0,0,0,0,0
"3332",1,1,1,0,1,1,1,0,1
"3333",0,0,0,1,0,0,1,1,0
"3334",0,1,1,0,1,1,1,0,1
"3335",0,0,0,1,0,0,1,1,0
"3336",0,0,1,0,1,1,0,0,1
"3337",0,0,1,1,1,0,1,0,1
"3338",1,0,1,1,1,0,1,0,1
"3339",0,0,1,0,0,0,0,1,1
"3340",1,1,1,1,1,0,1,0,1
"3341",1,1,1,0,1,1,1,0,1
"3342",0,0,1,0,1,1,1,0,1
"3343",1,1,1,0,1,1,1,1,1
"3344",1,1,1,0,1,1,1,0,1
"3345",0,0,0,1,1,0,1,0,1
"3346",1,0,1,1,1,0,1,0,1
"3347",1,0,0,1,1,1,0,0,1
"3348",1,1,1,0,1,1,1,1,1
"3349",1,1,1,0,1,1,1,1,1
"3350",0,0,0,0,1,0,1,0,1
"3351",0,1,1,1,1,1,1,0,1
"3352",0,0,1,1,0,0,1,1,0
"3353",0,1,0,0,1,0,0,0,0
"3354",1,0,0,0,1,0,0,0,1
"3355",0,1,0,0,1,1,1,0,1
"3356",1,1,1,0,1,1,1,0,1
"3357",1,1,0,1,1,1,1,0,1
"3358",0,1,1,1,0,0,1,0,1
"3359",0,1,1,0,0,1,1,0,0
"3360",1,0,0,1,1,1,1,0,1
"3361",1,1,1,0,1,1,1,0,1
"3362",0,0,1,0,1,1,1,0,0
"3363",1,1,1,0,1,1,1,0,1
